link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,VDF_fftt,VDF_toll_auto,link_type_name,from_biway,vdf_free_speed_in_mph,is_link
123,,,46,3408,,"LINESTRING (-115.19947697085888 36.08218743710541, -115.1871797 36.071507)",1,1622.175788,,0,90,1,99999,,,0,0.15,4,1,1.008188805,,55,1.081450525,,,,,,,connector,1,55.9235463,0
124,,,46,3485,,"LINESTRING (-115.19947697085888 36.08218743710541, -115.2062818 36.0717495)",1,1310.393975,,0,90,1,99999,,,0,0.15,4,1,0.814415149,,55,0.873595983,,,,,,,connector,1,55.9235463,0
125,,,46,3586,,"LINESTRING (-115.19947697085888 36.08218743710541, -115.1884776 36.0716191)",1,1535.185164,,0,90,1,99999,,,0,0.15,4,1,0.954123781,,55,1.023456776,,,,,,,connector,1,55.9235463,0
126,,,46,3889,,"LINESTRING (-115.19947697085888 36.08218743710541, -115.194613 36.071751)",1,1238.140658,,0,90,1,99999,,,0,0.15,4,1,0.769509421,,55,0.825427105,,,,,,,connector,1,55.9235463,0
127,,,46,3955,,"LINESTRING (-115.19947697085888 36.08218743710541, -115.2079974 36.0771957)",1,946.4584017,,0,90,1,99999,,,0,0.15,4,1,0.58822772,,55,0.630972268,,,,,,,connector,1,55.9235463,0
128,,,46,3959,,"LINESTRING (-115.19947697085888 36.08218743710541, -115.2080024 36.0777378)",1,912.9375085,,0,90,1,99999,,,0,0.15,4,1,0.56739435,,55,0.608625006,,,,,,,connector,1,55.9235463,0
129,,,46,3997,,"LINESTRING (-115.19947697085888 36.08218743710541, -115.2079617 36.0725406)",1,1315.255287,,0,90,1,99999,,,0,0.15,4,1,0.817436474,,55,0.876836858,,,,,,,connector,1,55.9235463,0
130,,,47,3799,,"LINESTRING (-115.14545745099744 36.024328059989216, -115.145553 36.0280345)",1,411.354842,,0,90,1,99999,,,0,0.15,4,1,0.255658696,,55,0.274236561,,,,,,,connector,1,55.9235463,0
131,,,48,747,,"LINESTRING (-115.14126784080128 36.009831685840865, -115.1365528 35.9914016)",1,2088.705074,,0,90,1,99999,,,0,0.15,4,1,1.298138642,,55,1.39247005,,,,,,,connector,1,55.9235463,0
132,,,48,2941,,"LINESTRING (-115.14126784080128 36.009831685840865, -115.1441716 35.9856218)",1,2699.032787,,0,90,1,99999,,,0,0.15,4,1,1.677459781,,55,1.799355191,,,,,,,connector,1,55.9235463,0
133,,,48,3071,,"LINESTRING (-115.14126784080128 36.009831685840865, -115.141007 35.9878967)",1,2433.997275,,0,90,1,99999,,,0,0.15,4,1,1.512739139,,55,1.62266485,,,,,,,connector,1,55.9235463,0
134,,,48,3072,,"LINESTRING (-115.14126784080128 36.009831685840865, -115.140903 35.9879862)",1,2424.176043,,0,90,1,99999,,,0,0.15,4,1,1.506635204,,55,1.616117362,,,,,,,connector,1,55.9235463,0
135,,,49,2954,,"LINESTRING (-115.21225011476037 36.11151396008896, -115.2080338 36.1081447)",1,532.8115974,,0,90,1,99999,,,0,0.15,4,1,0.33114456,,55,0.355207732,,,,,,,connector,1,55.9235463,0
136,,,49,3351,,"LINESTRING (-115.21225011476037 36.11151396008896, -115.2080525 36.1091491)",1,460.1083511,,0,90,1,99999,,,0,0.15,4,1,0.285959199,,55,0.306738901,,,,,,,connector,1,55.9235463,0
137,,,49,4007,,"LINESTRING (-115.21225011476037 36.11151396008896, -115.2081285 36.1123042)",1,381.3131851,,0,90,1,99999,,,0,0.15,4,1,0.236987685,,55,0.25420879,,,,,,,connector,1,55.9235463,0
138,,,49,4008,,"LINESTRING (-115.21225011476037 36.11151396008896, -115.2081466 36.1117761)",1,370.6090459,,0,90,1,99999,,,0,0.15,4,1,0.230335019,,55,0.247072697,,,,,,,connector,1,55.9235463,0
139,,,50,402,,"LINESTRING (-115.1641071952566 36.13182933131254, -115.1694412 36.1428446)",1,1313.179889,,0,90,1,99999,,,0,0.15,4,1,0.816146606,,55,0.875453259,,,,,,,connector,1,55.9235463,0
140,,,50,1359,,"LINESTRING (-115.1641071952566 36.13182933131254, -115.1656893 36.1309881)",1,170.276668,,0,90,1,99999,,,0,0.15,4,1,0.105827637,,55,0.113517779,,,,,,,connector,1,55.9235463,0
141,,,50,1361,,"LINESTRING (-115.1641071952566 36.13182933131254, -115.1654211 36.1305679)",1,183.2469609,,0,90,1,99999,,,0,0.15,4,1,0.113888726,,55,0.122164641,,,,,,,connector,1,55.9235463,0
142,,,50,3558,,"LINESTRING (-115.1641071952566 36.13182933131254, -115.1669263 36.1316764)",1,254.3241773,,0,90,1,99999,,,0,0.15,4,1,0.158063504,,55,0.169549452,,,,,,,connector,1,55.9235463,0
143,,,50,3559,,"LINESTRING (-115.1641071952566 36.13182933131254, -115.165601 36.1311051)",1,156.6471203,,0,90,1,99999,,,0,0.15,4,1,0.097356818,,55,0.104431414,,,,,,,connector,1,55.9235463,0
144,,,50,3561,,"LINESTRING (-115.1641071952566 36.13182933131254, -115.1707921 36.1317198)",1,601.8540618,,0,90,1,99999,,,0,0.15,4,1,0.374054731,,55,0.401236041,,,,,,,connector,1,55.9235463,0
145,,,50,3563,,"LINESTRING (-115.1641071952566 36.13182933131254, -115.1699514 36.1316272)",1,526.5352515,,0,90,1,99999,,,0,0.15,4,1,0.327243786,,55,0.351023501,,,,,,,connector,1,55.9235463,0
146,,,50,3564,,"LINESTRING (-115.1641071952566 36.13182933131254, -115.1669294 36.1316013)",1,255.2935701,,0,90,1,99999,,,0,0.15,4,1,0.158665985,,55,0.170195713,,,,,,,connector,1,55.9235463,0
147,,,50,3565,,"LINESTRING (-115.1641071952566 36.13182933131254, -115.1654833 36.1311404)",1,145.5581912,,0,90,1,99999,,,0,0.15,4,1,0.090465004,,55,0.097038794,,,,,,,connector,1,55.9235463,0
148,,,50,3660,,"LINESTRING (-115.1641071952566 36.13182933131254, -115.1653714 36.1316364)",1,115.7916804,,0,90,1,99999,,,0,0.15,4,1,0.071964997,,55,0.077194454,,,,,,,connector,1,55.9235463,0
149,,,50,4014,,"LINESTRING (-115.1641071952566 36.13182933131254, -115.1636833 36.1295715)",1,253.4212195,,0,90,1,99999,,,0,0.15,4,1,0.157502312,,55,0.16894748,,,,,,,connector,1,55.9235463,0
150,,,51,4117,,"LINESTRING (-115.09181957405002 36.03437950644109, -115.1005086 36.027787)",1,1071.626232,,0,90,1,99999,,,0,0.15,4,1,0.666020033,,55,0.714417488,,,,,,,connector,1,55.9235463,0
151,,,52,2557,,"LINESTRING (-115.08709365381756 36.10756434169285, -115.0904126 36.1076347)",1,298.9433499,,0,90,1,99999,,,0,0.15,4,1,0.1857945,,55,0.199295567,,,,,,,connector,1,55.9235463,0
152,,,53,4198,,"LINESTRING (-115.2118140605883 36.133814117037154, -115.2080493 36.1299688)",1,544.8818001,,0,90,1,99999,,,0,0.15,4,1,0.33864624,,55,0.363254533,,,,,,,connector,1,55.9235463,0
153,,,54,313,,"LINESTRING (-115.09624319388396 36.10773238223762, -115.0965069 36.1076149)",1,27.08745423,,0,90,1,99999,,,0,0.15,4,1,0.016834962,,55,0.018058303,,,,,,,connector,1,55.9235463,0
154,,,55,218,,"LINESTRING (-115.1329753988518 36.11116504901996, -115.132995 36.111098)",1,7.646286578,,0,90,1,99999,,,0,0.15,4,1,0.004752198,,55,0.005097524,,,,,,,connector,1,55.9235463,0
155,,,56,3520,,"LINESTRING (-115.08995047209378 36.06112117453097, -115.0894741 36.0710942)",1,1107.441012,,0,90,1,99999,,,0,0.15,4,1,0.688279063,,55,0.738294008,,,,,,,connector,1,55.9235463,0
156,,,57,1025,,"LINESTRING (-115.15050282718464 36.12539934083239, -115.1515237 36.1293012)",1,442.6010639,,0,90,1,99999,,,0,0.15,4,1,0.275078349,,55,0.295067376,,,,,,,connector,1,55.9235463,0
157,,,58,2436,,"LINESTRING (-115.12450232862494 36.09010912025816, -115.1242487 36.0866605)",1,383.3422853,,0,90,1,99999,,,0,0.15,4,1,0.238248779,,55,0.255561524,,,,,,,connector,1,55.9235463,0
158,,,58,4029,,"LINESTRING (-115.12450232862494 36.09010912025816, -115.1303943 36.0848341)",1,790.0590154,,0,90,1,99999,,,0,0.15,4,1,0.49102487,,55,0.52670601,,,,,,,connector,1,55.9235463,0
159,,,59,2340,,"LINESTRING (-115.17043082982411 36.11381532431851, -115.1816002 36.1080866)",1,1189.714482,,0,90,1,99999,,,0,0.15,4,1,0.739412357,,55,0.793142988,,,,,,,connector,1,55.9235463,0
160,,,59,3052,,"LINESTRING (-115.17043082982411 36.11381532431851, -115.1777307 36.108092)",1,913.9473218,,0,90,1,99999,,,0,0.15,4,1,0.568021953,,55,0.609298215,,,,,,,connector,1,55.9235463,0
161,,,59,3053,,"LINESTRING (-115.17043082982411 36.11381532431851, -115.1779644 36.1089042)",1,870.087346,,0,90,1,99999,,,0,0.15,4,1,0.540762801,,55,0.580058231,,,,,,,connector,1,55.9235463,0
162,,,59,3054,,"LINESTRING (-115.17043082982411 36.11381532431851, -115.1778723 36.1083639)",1,902.6681854,,0,90,1,99999,,,0,0.15,4,1,0.561011924,,55,0.60177879,,,,,,,connector,1,55.9235463,0
163,,,59,3057,,"LINESTRING (-115.17043082982411 36.11381532431851, -115.1779703 36.108543)",1,896.1378706,,0,90,1,99999,,,0,0.15,4,1,0.556953307,,55,0.597425247,,,,,,,connector,1,55.9235463,0
164,,,59,3768,,"LINESTRING (-115.17043082982411 36.11381532431851, -115.1711658 36.1234025)",1,1065.860361,,0,90,1,99999,,,0,0.15,4,1,0.66243652,,55,0.710573574,,,,,,,connector,1,55.9235463,0
165,,,60,125,,"LINESTRING (-115.18083490202358 36.13634236465031, -115.180862 36.1306643)",1,630.0511638,,0,90,1,99999,,,0,0.15,4,1,0.391579344,,55,0.420034109,,,,,,,connector,1,55.9235463,0
166,,,60,306,,"LINESTRING (-115.18083490202358 36.13634236465031, -115.18799 36.133713)",1,707.0329196,,0,90,1,99999,,,0,0.15,4,1,0.439423816,,55,0.47135528,,,,,,,connector,1,55.9235463,0
167,,,60,651,,"LINESTRING (-115.18083490202358 36.13634236465031, -115.1713676 36.1438249)",1,1189.714417,,0,90,1,99999,,,0,0.15,4,1,0.739412316,,55,0.793142945,,,,,,,connector,1,55.9235463,0
168,,,60,664,,"LINESTRING (-115.18083490202358 36.13634236465031, -115.1871485 36.1300898)",1,896.8348824,,0,90,1,99999,,,0,0.15,4,1,0.557386502,,55,0.597889922,,,,,,,connector,1,55.9235463,0
169,,,60,702,,"LINESTRING (-115.18083490202358 36.13634236465031, -115.1739601 36.1407715)",1,790.1991653,,0,90,1,99999,,,0,0.15,4,1,0.491111973,,55,0.526799444,,,,,,,connector,1,55.9235463,0
170,,,60,871,,"LINESTRING (-115.18083490202358 36.13634236465031, -115.1814883 36.1300822)",1,697.1224505,,0,90,1,99999,,,0,0.15,4,1,0.433264419,,55,0.4647483,,,,,,,connector,1,55.9235463,0
171,,,60,2629,,"LINESTRING (-115.18083490202358 36.13634236465031, -115.1799793 36.1332966)",1,346.6261539,,0,90,1,99999,,,0,0.15,4,1,0.215429555,,55,0.231084103,,,,,,,connector,1,55.9235463,0
172,,,60,3187,,"LINESTRING (-115.18083490202358 36.13634236465031, -115.179207 36.1346202)",1,240.8045654,,0,90,1,99999,,,0,0.15,4,1,0.14966101,,55,0.160536377,,,,,,,connector,1,55.9235463,0
173,,,60,4031,,"LINESTRING (-115.18083490202358 36.13634236465031, -115.1811884 36.1299043)",1,715.0853935,,0,90,1,99999,,,0,0.15,4,1,0.444428461,,55,0.476723596,,,,,,,connector,1,55.9235463,0
174,,,61,2685,,"LINESTRING (-115.12913880582803 36.05015873768095, -115.12907 36.0497964)",1,40.68018468,,0,90,1,99999,,,0,0.15,4,1,0.025282899,,55,0.027120123,,,,,,,connector,1,55.9235463,0
175,,,62,239,,"LINESTRING (-115.1495747912257 36.03506202709784, -115.149315 36.03925)",1,465.2856004,,0,90,1,99999,,,0,0.15,4,1,0.28917688,,55,0.3101904,,,,,,,connector,1,55.9235463,0
176,,,63,347,,"LINESTRING (-115.13858354933753 36.035074783398784, -115.1406798 36.0352472)",1,189.8879549,,0,90,1,99999,,,0,0.15,4,1,0.118016131,,55,0.12659197,,,,,,,connector,1,55.9235463,0
177,,,64,1451,,"LINESTRING (-115.05948955467105 36.09515583794386, -115.0639278 36.0892372)",1,768.8071478,,0,90,1,99999,,,0,0.15,4,1,0.477816748,,55,0.512538099,,,,,,,connector,1,55.9235463,0
178,,,64,1452,,"LINESTRING (-115.05948955467105 36.09515583794386, -115.0639228 36.0877906)",1,909.563514,,0,90,1,99999,,,0,0.15,4,1,0.565297398,,55,0.606375676,,,,,,,connector,1,55.9235463,0
179,,,64,3993,,"LINESTRING (-115.05948955467105 36.09515583794386, -115.0639185 36.0895745)",1,736.6385279,,0,90,1,99999,,,0,0.15,4,1,0.457823821,,55,0.491092352,,,,,,,connector,1,55.9235463,0
180,,,65,215,,"LINESTRING (-115.21224637468232 36.089720568998125, -115.220555 36.078371)",1,1464.918933,,0,90,1,99999,,,0,0.15,4,1,0.910453035,,55,0.976612622,,,,,,,connector,1,55.9235463,0
181,,,65,1247,,"LINESTRING (-115.21224637468232 36.089720568998125, -115.2079301 36.0826922)",1,871.3924595,,0,90,1,99999,,,0,0.15,4,1,0.541573934,,55,0.580928306,,,,,,,connector,1,55.9235463,0
182,,,65,3481,,"LINESTRING (-115.21224637468232 36.089720568998125, -115.207937 36.0850289)",1,649.3470966,,0,90,1,99999,,,0,0.15,4,1,0.403571844,,55,0.432898064,,,,,,,connector,1,55.9235463,0
183,,,65,3813,,"LINESTRING (-115.21224637468232 36.089720568998125, -115.2080373 36.0899953)",1,380.2984652,,0,90,1,99999,,,0,0.15,4,1,0.236357032,,55,0.25353231,,,,,,,connector,1,55.9235463,0
184,,,65,3814,,"LINESTRING (-115.21224637468232 36.089720568998125, -115.2080267 36.0889902)",1,388.5768743,,0,90,1,99999,,,0,0.15,4,1,0.241502097,,55,0.25905125,,,,,,,connector,1,55.9235463,0
185,,,65,3815,,"LINESTRING (-115.21224637468232 36.089720568998125, -115.208028 36.088271)",1,412.5622834,,0,90,1,99999,,,0,0.15,4,1,0.256409126,,55,0.275041522,,,,,,,connector,1,55.9235463,0
186,,,65,3958,,"LINESTRING (-115.21224637468232 36.089720568998125, -115.2079298 36.0826267)",1,877.9150655,,0,90,1,99999,,,0,0.15,4,1,0.54562776,,55,0.58527671,,,,,,,connector,1,55.9235463,0
187,,,66,216,,"LINESTRING (-115.1288555079294 36.0608043885768, -115.1321174 36.0613979)",1,301.165775,,0,90,1,99999,,,0,0.15,4,1,0.187175746,,55,0.200777183,,,,,,,connector,1,55.9235463,0
188,,,67,4041,,"LINESTRING (-115.06419550827437 36.07550616680678, -115.0732649 36.0763362)",1,822.120536,,0,90,1,99999,,,0,0.15,4,1,0.510951234,,55,0.548080357,,,,,,,connector,1,55.9235463,0
189,,,68,3853,,"LINESTRING (-115.05472245565812 36.10897102738025, -115.0643763 36.1080624)",1,875.0597983,,0,90,1,99999,,,0,0.15,4,1,0.5438532,,55,0.583373199,,,,,,,connector,1,55.9235463,0
190,,,69,4208,,"LINESTRING (-115.15911643290738 36.11136810557689, -115.1590481 36.1143925)",1,335.6465063,,0,90,1,99999,,,0,0.15,4,1,0.20860566,,55,0.223764338,,,,,,,connector,1,55.9235463,0
191,,,70,567,,"LINESTRING (-115.04891369950776 36.089716471045776, -115.054777 36.085801)",1,683.8249859,,0,90,1,99999,,,0,0.15,4,1,0.424999991,,55,0.455883324,,,,,,,connector,1,55.9235463,0
192,,,70,1509,,"LINESTRING (-115.04891369950776 36.089716471045776, -115.0548958 36.0860877)",1,672.6066342,,0,90,1,99999,,,0,0.15,4,1,0.41802774,,55,0.448404423,,,,,,,connector,1,55.9235463,0
193,,,70,1920,,"LINESTRING (-115.04891369950776 36.089716471045776, -115.0579327 36.0843687)",1,1005.948298,,0,90,1,99999,,,0,0.15,4,1,0.625200931,,55,0.670632199,,,,,,,connector,1,55.9235463,0
194,,,71,2416,,"LINESTRING (-115.1137278329996 36.04592932071567, -115.1124401 36.0423514)",1,413.6170524,,0,90,1,99999,,,0,0.15,4,1,0.257064669,,55,0.275744702,,,,,,,connector,1,55.9235463,0
195,,,72,1091,,"LINESTRING (-115.12794988225144 36.10412073663693, -115.1280797 36.1047388)",1,69.56996831,,0,90,1,99999,,,0,0.15,4,1,0.043238016,,55,0.046379979,,,,,,,connector,1,55.9235463,0
196,,,73,1740,,"LINESTRING (-115.0976517500154 36.13560123274527, -115.1003847 36.1297087)",1,698.5898613,,0,90,1,99999,,,0,0.15,4,1,0.434176421,,55,0.465726574,,,,,,,connector,1,55.9235463,0
197,,,74,203,,"LINESTRING (-115.07415709728886 36.133316567144895, -115.074202 36.136953)",1,403.5243134,,0,90,1,99999,,,0,0.15,4,1,0.250791991,,55,0.269016209,,,,,,,connector,1,55.9235463,0
198,,,74,2420,,"LINESTRING (-115.07415709728886 36.133316567144895, -115.0830794 36.1317169)",1,822.5010443,,0,90,1,99999,,,0,0.15,4,1,0.511187722,,55,0.54833403,,,,,,,connector,1,55.9235463,0
199,,,74,3264,,"LINESTRING (-115.07415709728886 36.133316567144895, -115.0829893 36.132057)",1,807.1996412,,0,90,1,99999,,,0,0.15,4,1,0.501677838,,55,0.538133094,,,,,,,connector,1,55.9235463,0
200,,,75,3822,,"LINESTRING (-115.11075669839084 36.09080746217288, -115.1097978 36.0894653)",1,172.1547229,,0,90,1,99999,,,0,0.15,4,1,0.106994856,,55,0.114769815,,,,,,,connector,1,55.9235463,0
201,,,76,4175,,"LINESTRING (-115.06062186645585 36.12235385338709, -115.0650841 36.1222667)",1,401.8256406,,0,90,1,99999,,,0,0.15,4,1,0.249736259,,55,0.26788376,,,,,,,connector,1,55.9235463,0
202,,,77,2449,,"LINESTRING (-115.10711334316323 36.03108638315382, -115.1016272 36.0277254)",1,619.3358976,,0,90,1,99999,,,0,0.15,4,1,0.384919762,,55,0.412890598,,,,,,,connector,1,55.9235463,0
203,,,78,385,,"LINESTRING (-115.1633565569904 36.03343461261321, -115.172241 36.0353426)",1,828.2218329,,0,90,1,99999,,,0,0.15,4,1,0.514743215,,55,0.552147889,,,,,,,connector,1,55.9235463,0
204,,,78,3553,,"LINESTRING (-115.1633565569904 36.03343461261321, -115.1634393 36.02834)",1,565.3452303,,0,90,1,99999,,,0,0.15,4,1,0.351364345,,55,0.37689682,,,,,,,connector,1,55.9235463,0
205,,,78,3752,,"LINESTRING (-115.1633565569904 36.03343461261321, -115.1627546 36.0283973)",1,561.5649519,,0,90,1,99999,,,0,0.15,4,1,0.349014886,,55,0.374376635,,,,,,,connector,1,55.9235463,0
206,,,79,2498,,"LINESTRING (-115.12819068019373 36.019772154185375, -115.1275663 36.0196057)",1,59.23545598,,0,90,1,99999,,,0,0.15,4,1,0.036815075,,55,0.039490304,,,,,,,connector,1,55.9235463,0
207,,,80,1752,,"LINESTRING (-115.12767979984388 36.133378579307234, -115.1327644 36.1298215)",1,604.3683718,,0,90,1,99999,,,0,0.15,4,1,0.375617385,,55,0.402912248,,,,,,,connector,1,55.9235463,0
208,,,80,2938,,"LINESTRING (-115.12767979984388 36.133378579307234, -115.134465 36.1297963)",1,728.7186245,,0,90,1,99999,,,0,0.15,4,1,0.452901569,,55,0.485812416,,,,,,,connector,1,55.9235463,0
209,,,81,1331,,"LINESTRING (-115.06779351356208 36.11090938141366, -115.064684 36.116128)",1,643.1904519,,0,90,1,99999,,,0,0.15,4,1,0.399745464,,55,0.428793635,,,,,,,connector,1,55.9235463,0
210,,,81,2074,,"LINESTRING (-115.06779351356208 36.11090938141366, -115.064703 36.1164909)",1,678.9664445,,0,90,1,99999,,,0,0.15,4,1,0.421980388,,55,0.452644296,,,,,,,connector,1,55.9235463,0
211,,,81,3824,,"LINESTRING (-115.06779351356208 36.11090938141366, -115.064485 36.1114101)",1,303.0256608,,0,90,1,99999,,,0,0.15,4,1,0.188331672,,55,0.202017107,,,,,,,connector,1,55.9235463,0
212,,,82,3900,,"LINESTRING (-115.15024758008546 36.00986966751582, -115.1571331 36.0032961)",1,957.7988343,,0,90,1,99999,,,0,0.15,4,1,0.595275845,,55,0.638532556,,,,,,,connector,1,55.9235463,0
213,,,82,3906,,"LINESTRING (-115.15024758008546 36.00986966751582, -115.1571297 36.0026611)",1,1012.299804,,0,90,1,99999,,,0,0.15,4,1,0.629148418,,55,0.674866536,,,,,,,connector,1,55.9235463,0
214,,,83,1511,,"LINESTRING (-115.1070610719578 36.06255533426046, -115.1003933 36.0603768)",1,647.5360903,,0,90,1,99999,,,0,0.15,4,1,0.402446296,,55,0.431690727,,,,,,,connector,1,55.9235463,0
215,,,83,2623,,"LINESTRING (-115.1070610719578 36.06255533426046, -115.1002877 36.0569823)",1,868.7955459,,0,90,1,99999,,,0,0.15,4,1,0.539959941,,55,0.579197031,,,,,,,connector,1,55.9235463,0
216,,,83,3986,,"LINESTRING (-115.1070610719578 36.06255533426046, -115.1002917 36.0571115)",1,858.3941565,,0,90,1,99999,,,0,0.15,4,1,0.533495436,,55,0.572262771,,,,,,,connector,1,55.9235463,0
217,,,84,276,,"LINESTRING (-115.19436861953092 36.10803341391703, -115.1946022 36.1082319)",1,30.4532095,,0,90,1,99999,,,0,0.15,4,1,0.018926793,,55,0.02030214,,,,,,,connector,1,55.9235463,0
218,,,85,407,,"LINESTRING (-115.16844248686296 35.997570842341524, -115.1725953 36.0064669)",1,1055.725034,,0,90,1,99999,,,0,0.15,4,1,0.656137373,,55,0.703816689,,,,,,,connector,1,55.9235463,0
219,,,85,1125,,"LINESTRING (-115.16844248686296 35.997570842341524, -115.163742 35.9920024)",1,749.2679648,,0,90,1,99999,,,0,0.15,4,1,0.465673067,,55,0.499511977,,,,,,,connector,1,55.9235463,0
220,,,85,2942,,"LINESTRING (-115.16844248686296 35.997570842341524, -115.1464301 35.984293)",1,2471.963215,,0,90,1,99999,,,0,0.15,4,1,1.536335124,,55,1.647975477,,,,,,,connector,1,55.9235463,0
221,,,85,3735,,"LINESTRING (-115.16844248686296 35.997570842341524, -115.1681651 36.0029124)",1,593.2213707,,0,90,1,99999,,,0,0.15,4,1,0.368689478,,55,0.395480914,,,,,,,connector,1,55.9235463,0
222,,,85,3841,,"LINESTRING (-115.16844248686296 35.997570842341524, -115.1705829 35.9992857)",1,271.0197541,,0,90,1,99999,,,0,0.15,4,1,0.168439872,,55,0.180679836,,,,,,,connector,1,55.9235463,0
223,,,85,3891,,"LINESTRING (-115.16844248686296 35.997570842341524, -115.1547041 35.9868854)",1,1714.77128,,0,90,1,99999,,,0,0.15,4,1,1.065737278,,55,1.143180853,,,,,,,connector,1,55.9235463,0
224,,,85,3892,,"LINESTRING (-115.16844248686296 35.997570842341524, -115.1548166 35.9847827)",1,1877.002005,,0,90,1,99999,,,0,0.15,4,1,1.166564329,,55,1.25133467,,,,,,,connector,1,55.9235463,0
225,,,85,4025,,"LINESTRING (-115.16844248686296 35.997570842341524, -115.1636459 36.0034891)",1,786.3005639,,0,90,1,99999,,,0,0.15,4,1,0.488688977,,55,0.524200376,,,,,,,connector,1,55.9235463,0
226,,,86,3190,,"LINESTRING (-115.15052057355064 36.117993361295774, -115.150594 36.1148263)",1,351.4829672,,0,90,1,99999,,,0,0.15,4,1,0.218448084,,55,0.234321978,,,,,,,connector,1,55.9235463,0
227,,,87,392,,"LINESTRING (-115.07084543136956 36.095617465532136, -115.072264 36.092904)",1,327.0694147,,0,90,1,99999,,,0,0.15,4,1,0.203274962,,55,0.218046276,,,,,,,connector,1,55.9235463,0
228,,,88,1741,,"LINESTRING (-115.09871561502416 36.12598774042092, -115.1015924 36.1297202)",1,488.4557021,,0,90,1,99999,,,0,0.15,4,1,0.303577192,,55,0.325637135,,,,,,,connector,1,55.9235463,0
229,,,88,1872,,"LINESTRING (-115.09871561502416 36.12598774042092, -115.1047123 36.1297524)",1,682.5640236,,0,90,1,99999,,,0,0.15,4,1,0.424216298,,55,0.455042682,,,,,,,connector,1,55.9235463,0
230,,,88,2814,,"LINESTRING (-115.09871561502416 36.12598774042092, -115.0911628 36.1296196)",1,790.3512936,,0,90,1,99999,,,0,0.15,4,1,0.491206522,,55,0.526900862,,,,,,,connector,1,55.9235463,0
231,,,89,4092,,"LINESTRING (-115.0563425403084 36.1333823847808, -115.065379 36.1296104)",1,914.7725175,,0,90,1,99999,,,0,0.15,4,1,0.568534815,,55,0.609848345,,,,,,,connector,1,55.9235463,0
232,,,90,597,,"LINESTRING (-115.0886922263387 36.13963216131149, -115.0886281 36.129445)",1,1130.397402,,0,90,1,99999,,,0,0.15,4,1,0.702546552,,55,0.753598268,,,,,,,connector,1,55.9235463,0
233,,,91,166,,"LINESTRING (-115.12372541801312 36.11108072332387, -115.1237729 36.1110237)",1,7.636256958,,0,90,1,99999,,,0,0.15,4,1,0.004745965,,55,0.005090838,,,,,,,connector,1,55.9235463,0
234,,,92,1370,,"LINESTRING (-115.15712927941932 36.10477586673969, -115.1568953 36.1080261)",1,361.263893,,0,90,1,99999,,,0,0.15,4,1,0.224526969,,55,0.240842595,,,,,,,connector,1,55.9235463,0
