name,node_id,zone_id,node_type,control_type,x_coord,y_coord,Centroid,geometry,old_node_id,osm_node_id,is_boundary,activity_type,poi_id,notes,boundary_status
,771,771.0,,,-112.075668,33.483855,X,POINT (-112.075668 33.483855),,,,,,,inside
,772,772.0,,,-112.075281,33.47655,X,POINT (-112.075281 33.47655),,,,,,,inside
,773,773.0,,,-112.075304,33.469317,X,POINT (-112.075304 33.469317),,,,,,,inside
,774,774.0,,,-112.068681,33.505535,X,POINT (-112.06868100000001 33.505534999999995),,,,,,,inside
,775,775.0,,,-112.068709,33.499285,X,POINT (-112.06870900000001 33.499285),,,,,,,inside
,776,776.0,,,-112.070902,33.491089,X,POINT (-112.070902 33.491089),,,,,,,inside
,777,777.0,,,-112.070889,33.483839,X,POINT (-112.070889 33.483839),,,,,,,inside
,778,778.0,,,-112.070821,33.476572,X,POINT (-112.070821 33.476572),,,,,,,inside
,779,779.0,,,-112.070785,33.469372,X,POINT (-112.07078500000001 33.469372),,,,,,,inside
,780,780.0,,,-112.067136,33.490657,X,POINT (-112.067136 33.490657),,,,,,,inside
,781,781.0,,,-112.067087,33.483462,X,POINT (-112.06708700000001 33.483462),,,,,,,inside
,782,782.0,,,-112.066554,33.476567,X,POINT (-112.06655400000001 33.476566999999996),,,,,,,inside
,783,783.0,,,-112.066551,33.469327,X,POINT (-112.066551 33.469327),,,,,,,inside
,784,784.0,,,-112.060286,33.500141,X,POINT (-112.060286 33.500141),,,,,,,inside
,785,785.0,,,-112.059996,33.49102,X,POINT (-112.059996 33.49102),,,,,,,inside
,786,786.0,,,-112.060034,33.476561,X,POINT (-112.060034 33.476561),,,,,,,inside
,787,787.0,,,-112.060039,33.469319,X,POINT (-112.06003899999999 33.469319),,,,,,,inside
,788,788.0,,,-112.052892,33.499916,X,POINT (-112.05289199999999 33.499916),,,,,,,inside
,789,789.0,,,-112.051287,33.491024,X,POINT (-112.05128700000002 33.491023999999996),,,,,,,inside
,790,790.0,,,-112.060393,33.483794,X,POINT (-112.06039299999999 33.483794),,,,,,,boundary
,791,791.0,,,-112.051287,33.476518,X,POINT (-112.05128700000002 33.476518),,,,,,,inside
,792,792.0,,,-112.051306,33.469334,X,POINT (-112.05130600000001 33.469334),,,,,,,inside
,793,793.0,,,-112.042216,33.476558,X,POINT (-112.042216 33.476558000000004),,,,,,,inside
,794,794.0,,,-112.042199,33.469332,X,POINT (-112.042199 33.469332),,,,,,,inside
,795,795.0,,,-112.033689,33.476616,X,POINT (-112.033689 33.476616),,,,,,,inside
,796,796.0,,,-112.033709,33.469368,X,POINT (-112.033709 33.469367999999996),,,,,,,inside
,797,797.0,,,-112.045054,33.498413,X,POINT (-112.04505400000001 33.498413),,,,,,,inside
,798,798.0,,,-112.04495,33.491001,X,POINT (-112.04495 33.491001000000004),,,,,,,inside
,799,799.0,,,-112.042574,33.483832,X,POINT (-112.042574 33.483832),,,,,,,inside
,800,800.0,,,-112.041078,33.498401,X,POINT (-112.041078 33.498401),,,,,,,inside
,801,801.0,,,-112.033896,33.491157,X,POINT (-112.033896 33.491157),,,,,,,inside
,802,802.0,,,-112.033843,33.483877,X,POINT (-112.03384299999999 33.483877),,,,,,,inside
,803,803.0,,,-112.020904,33.505947,X,POINT (-112.020904 33.505947),,,,,,,inside
,804,804.0,,,-112.020906,33.498658,X,POINT (-112.02090600000001 33.498658),,,,,,,inside
,805,805.0,,,-112.020887,33.491314,X,POINT (-112.02088700000002 33.491314),,,,,,,inside
,806,806.0,,,-112.020878,33.484053,X,POINT (-112.020878 33.484053),,,,,,,inside
,807,807.0,,,-112.003456,33.514241,X,POINT (-112.003456 33.514241),,,,,,,inside
,808,808.0,,,-112.008533,33.506224,X,POINT (-112.00853300000001 33.506223999999996),,,,,,,inside
,809,809.0,,,-112.008526,33.498855,X,POINT (-112.008526 33.498855),,,,,,,inside
,810,810.0,,,-112.008598,33.491476,X,POINT (-112.00859799999999 33.491476),,,,,,,inside
,811,811.0,,,-112.008522,33.484164,X,POINT (-112.008522 33.484164),,,,,,,inside
,812,812.0,,,-111.999713,33.50623,X,POINT (-111.99971299999999 33.50623),,,,,,,inside
,813,813.0,,,-111.999752,33.498745,X,POINT (-111.999752 33.498745),,,,,,,inside
,814,814.0,,,-111.99912,33.487744,X,POINT (-111.99911999999999 33.487744),,,,,,,inside
,815,815.0,,,-111.991094,33.498673,X,POINT (-111.99109399999999 33.498673),,,,,,,inside
,816,816.0,,,-111.990742,33.487494,X,POINT (-111.990742 33.487494),,,,,,,inside
,817,817.0,,,-111.981138,33.504726,X,POINT (-111.98113799999999 33.504726),,,,,,,inside
,818,818.0,,,-111.98178,33.498754,X,POINT (-111.98178 33.498754),,,,,,,inside
,819,819.0,,,-111.981799,33.486359,X,POINT (-111.981799 33.486359),,,,,,,inside
,820,820.0,,,-111.977302,33.513157,X,POINT (-111.97730200000001 33.513157),,,,,,,inside
,821,821.0,,,-111.968267,33.497677,X,POINT (-111.968267 33.497677),,,,,,,inside
,822,822.0,,,-111.968878,33.48726,X,POINT (-111.968878 33.48726),,,,,,,inside
,823,823.0,,,-111.951388,33.509144,X,POINT (-111.951388 33.509144),,,,,,,inside
,824,824.0,,,-111.951438,33.495712,X,POINT (-111.95143799999998 33.495712),,,,,,,inside
,825,825.0,,,-111.954232,33.485724,X,POINT (-111.954232 33.485724),,,,,,,inside
,826,826.0,,,-112.10787,33.468795,X,POINT (-112.10786999999999 33.468795),,,,,,,inside
,827,827.0,,,-112.103614,33.455697,X,POINT (-112.103614 33.455697),,,,,,,inside
,828,828.0,,,-112.104428,33.450158,X,POINT (-112.104428 33.450158),,,,,,,inside
,829,829.0,,,-112.104185,33.444095,X,POINT (-112.10418500000002 33.444095000000004),,,,,,,inside
,830,830.0,,,-112.08624,33.463844,X,POINT (-112.08623999999999 33.463844),,,,,,,inside
,831,831.0,,,-112.09493,33.454858,X,POINT (-112.09493 33.454858),,,,,,,inside
,832,832.0,,,-112.098294,33.449846,X,POINT (-112.098294 33.449846),,,,,,,inside
,833,833.0,,,-112.097804,33.444021,X,POINT (-112.09780400000001 33.444021),,,,,,,inside
,834,834.0,,,-112.087063,33.449579,X,POINT (-112.08706299999999 33.449579),,,,,,,inside
,835,835.0,,,-112.088704,33.444031,X,POINT (-112.088704 33.444031),,,,,,,inside
,836,836.0,,,-112.078006,33.463879,X,POINT (-112.078006 33.463879),,,,,,,inside
,837,837.0,,,-112.077484,33.459992,X,POINT (-112.07748400000001 33.459992),,,,,,,inside
,838,838.0,,,-112.080452,33.456652,X,POINT (-112.08045200000001 33.456652000000005),,,,,,,inside
,839,839.0,,,-112.080571,33.44914,X,POINT (-112.08057099999999 33.44914),,,,,,,inside
,840,840.0,,,-112.080147,33.443079,X,POINT (-112.080147 33.443079),,,,,,,inside
,841,841.0,,,-112.075865,33.456652,X,POINT (-112.075865 33.456652000000005),,,,,,,inside
,842,842.0,,,-112.07574,33.449478,X,POINT (-112.07574 33.449478000000006),,,,,,,inside
,843,843.0,,,-112.075967,33.443652,X,POINT (-112.07596699999999 33.443652),,,,,,,inside
,844,844.0,,,-112.070912,33.463512,X,POINT (-112.070912 33.463512),,,,,,,inside
,845,845.0,,,-112.068986,33.460395,X,POINT (-112.06898600000001 33.460395),,,,,,,inside
,846,846.0,,,-112.071912,33.456567,X,POINT (-112.07191200000001 33.456567),,,,,,,inside
,847,847.0,,,-112.071383,33.449702,X,POINT (-112.07138300000001 33.449702),,,,,,,inside
,848,848.0,,,-112.071909,33.443665,X,POINT (-112.071909 33.443665),,,,,,,inside
,849,849.0,,,-112.067463,33.456561,X,POINT (-112.06746299999999 33.456561),,,,,,,inside
,850,850.0,,,-112.067864,33.44972,X,POINT (-112.06786399999999 33.44972),,,,,,,inside
,851,851.0,,,-112.067681,33.443282,X,POINT (-112.06768100000001 33.443282),,,,,,,inside
,852,852.0,,,-112.060026,33.463575,X,POINT (-112.06002600000001 33.463575),,,,,,,inside
,853,853.0,,,-112.051321,33.460039,X,POINT (-112.051321 33.460039),,,,,,,inside
,854,854.0,,,-112.060576,33.454985,X,POINT (-112.060576 33.454985),,,,,,,inside
,855,855.0,,,-112.055731,33.449772,X,POINT (-112.05573100000001 33.449771999999996),,,,,,,inside
,856,856.0,,,-112.025372,33.469111,X,POINT (-112.02537199999999 33.469111),,,,,,,inside
,857,857.0,,,-112.007862,33.473062,X,POINT (-112.00786200000002 33.473062),,,,,,,inside
,858,858.0,,,-111.999175,33.473016,X,POINT (-111.999175 33.473015999999994),,,,,,,inside
,859,859.0,,,-111.990609,33.472999,X,POINT (-111.990609 33.472999),,,,,,,inside
,860,860.0,,,-112.003571,33.462093,X,POINT (-112.003571 33.462092999999996),,,,,,,inside
,861,861.0,,,-112.00341,33.455231,X,POINT (-112.00341 33.455231),,,,,,,inside
,862,862.0,,,-111.990502,33.455129,X,POINT (-111.990502 33.455129),,,,,,,inside
,863,863.0,,,-111.982571,33.472939,X,POINT (-111.982571 33.472939000000004),,,,,,,inside
,864,864.0,,,-111.984639,33.461958,X,POINT (-111.98463899999999 33.461958),,,,,,,inside
,865,865.0,,,-111.985103,33.453123,X,POINT (-111.98510300000001 33.453123),,,,,,,inside
,866,866.0,,,-111.980142,33.461297,X,POINT (-111.98014199999999 33.461296999999995),,,,,,,inside
,867,867.0,,,-111.980039,33.454544,X,POINT (-111.98003899999999 33.454544),,,,,,,inside
,868,868.0,,,-111.973247,33.472791,X,POINT (-111.973247 33.472791),,,,,,,inside
,869,869.0,,,-111.973389,33.45936,X,POINT (-111.97338899999998 33.45936),,,,,,,inside
,870,870.0,,,-111.973051,33.453929,X,POINT (-111.973051 33.453928999999995),,,,,,,inside
,871,871.0,,,-111.955845,33.469137,X,POINT (-111.955845 33.469136999999996),,,,,,,inside
,872,872.0,,,-111.967722,33.45433,X,POINT (-111.967722 33.45433),,,,,,,inside
,873,873.0,,,-112.280293,33.428286,X,POINT (-112.280293 33.428286),,,,,,,inside
,874,874.0,,,-112.263973,33.428418,X,POINT (-112.263973 33.428418),,,,,,,inside
,875,875.0,,,-112.264015,33.413461,X,POINT (-112.26401499999999 33.413461),,,,,,,inside
,876,876.0,,,-112.2291,33.429997,X,POINT (-112.2291 33.429997),,,,,,,inside
,878,878.0,,,-112.2116,33.444401,X,POINT (-112.2116 33.444401),,,,,,,inside
,879,879.0,,,-112.211734,33.429925,X,POINT (-112.211734 33.429925),,,,,,,inside
,880,880.0,,,-112.194433,33.44424,X,POINT (-112.194433 33.44424),,,,,,,inside
,881,881.0,,,-112.194538,33.429775,X,POINT (-112.194538 33.429775),,,,,,,inside
,882,882.0,,,-112.077503,33.720093,X,POINT (-112.07750300000001 33.720093),,,,,,,inside
,883,883.0,,,-112.177133,33.444074,X,POINT (-112.17713300000001 33.444074),,,,,,,inside
,884,884.0,,,-112.177162,33.429562,X,POINT (-112.17716200000001 33.429562),,,,,,,inside
,886,886.0,,,-112.160871,33.444124,X,POINT (-112.160871 33.444124),,,,,,,inside
,887,887.0,,,-112.159891,33.429496,X,POINT (-112.15989099999999 33.429496),,,,,,,inside
,888,888.0,,,-112.142522,33.429608,X,POINT (-112.142522 33.429608),,,,,,,inside
,889,889.0,,,-112.160504,33.41434,X,POINT (-112.160504 33.41434),,,,,,,inside
,890,890.0,,,-112.159269,33.399234,X,POINT (-112.159269 33.399234),,,,,,,boundary
,891,891.0,,,-112.142839,33.444245,X,POINT (-112.142839 33.444245),,,,,,,inside
,892,892.0,,,-112.125822,33.444126,X,POINT (-112.125822 33.444126000000004),,,,,,,inside
,893,893.0,,,-112.125647,33.430855,X,POINT (-112.125647 33.430855),,,,,,,inside
,894,894.0,,,-112.108262,33.424974,X,POINT (-112.10826200000001 33.424974),,,,,,,inside
,895,895.0,,,-112.113352,33.443818,X,POINT (-112.113352 33.443818),,,,,,,inside
,896,896.0,,,-112.113152,33.432247,X,POINT (-112.113152 33.432247),,,,,,,inside
,897,897.0,,,-112.104272,33.439024,X,POINT (-112.104272 33.439023999999996),,,,,,,inside
,898,898.0,,,-112.103296,33.432716,X,POINT (-112.103296 33.432716),,,,,,,inside
,899,899.0,,,-112.098185,33.440103,X,POINT (-112.09818500000002 33.440103),,,,,,,inside
,900,900.0,,,-112.09038,33.438641,X,POINT (-112.09038000000001 33.438641),,,,,,,inside
,901,901.0,,,-112.090532,33.432803,X,POINT (-112.09053200000001 33.432803),,,,,,,inside
,902,902.0,,,-112.09102,33.421686,X,POINT (-112.09102 33.421686),,,,,,,inside
,903,903.0,,,-112.090032,33.412155,X,POINT (-112.09003200000001 33.412155),,,,,,,inside
,904,904.0,,,-112.078116,33.438226,X,POINT (-112.078116 33.438226),,,,,,,inside
,905,905.0,,,-112.07742,33.432733,X,POINT (-112.07741999999999 33.432733),,,,,,,inside
,906,906.0,,,-112.07719,33.423468,X,POINT (-112.07718999999999 33.423468),,,,,,,inside
,907,907.0,,,-112.068761,33.438691,X,POINT (-112.06876100000001 33.438691),,,,,,,inside
,908,908.0,,,-112.068743,33.432485,X,POINT (-112.068743 33.432485),,,,,,,inside
,909,909.0,,,-112.068558,33.424062,X,POINT (-112.06855800000001 33.424062),,,,,,,inside
,910,910.0,,,-112.055392,33.439878,X,POINT (-112.055392 33.439878),,,,,,,inside
,911,911.0,,,-112.055768,33.432017,X,POINT (-112.055768 33.432017),,,,,,,inside
,912,912.0,,,-112.055594,33.423321,X,POINT (-112.055594 33.423321),,,,,,,inside
,913,913.0,,,-112.042237,33.463553,X,POINT (-112.04223700000001 33.463553000000005),,,,,,,inside
,914,914.0,,,-112.04233,33.46009,X,POINT (-112.04233 33.46009),,,,,,,inside
,915,915.0,,,-112.042532,33.454793,X,POINT (-112.04253200000001 33.454793),,,,,,,inside
,916,916.0,,,-112.04223,33.449835,X,POINT (-112.04223 33.449835),,,,,,,inside
,917,917.0,,,-112.042308,33.443005,X,POINT (-112.042308 33.443005),,,,,,,inside
,918,918.0,,,-112.046052,33.432718,X,POINT (-112.046052 33.432718),,,,,,,inside
,919,919.0,,,-112.033534,33.463591,X,POINT (-112.033534 33.463591),,,,,,,inside
,920,920.0,,,-112.033572,33.456382,X,POINT (-112.03357199999999 33.456382),,,,,,,inside
,921,921.0,,,-112.031899,33.449848,X,POINT (-112.031899 33.449847999999996),,,,,,,inside
,922,922.0,,,-112.032496,33.432255,X,POINT (-112.032496 33.432255),,,,,,,inside
,923,923.0,,,-112.038101,33.420811,X,POINT (-112.038101 33.420811),,,,,,,inside
,924,924.0,,,-112.019697,33.474677,X,POINT (-112.019697 33.474677),,,,,,,inside
,925,925.0,,,-112.016998,33.455163,X,POINT (-112.016998 33.455163),,,,,,,inside
,926,926.0,,,-112.025454,33.456584,X,POINT (-112.02545400000001 33.456584),,,,,,,inside
,927,927.0,,,-112.01688,33.449666,X,POINT (-112.01688 33.449666),,,,,,,inside
,928,928.0,,,-112.016561,33.446082,X,POINT (-112.01656100000001 33.446082000000004),,,,,,,inside
,929,929.0,,,-112.008244,33.449728,X,POINT (-112.00824399999999 33.449728),,,,,,,inside
,930,930.0,,,-112.008286,33.44607,X,POINT (-112.00828600000001 33.44607),,,,,,,inside
,931,931.0,,,-111.990546,33.449613,X,POINT (-111.990546 33.449613),,,,,,,inside
,932,932.0,,,-111.999661,33.446015,X,POINT (-111.999661 33.446015),,,,,,,inside
,933,933.0,,,-112.012115,33.43335,X,POINT (-112.012115 33.43335),,,,,,,inside
,934,934.0,,,-111.983773,33.449436,X,POINT (-111.983773 33.449436),,,,,,,inside
,935,935.0,,,-111.983455,33.445978,X,POINT (-111.983455 33.445978000000004),,,,,,,inside
,936,936.0,,,-112.125916,33.468688,X,POINT (-112.12591599999999 33.468688),,,,,,,inside
,937,937.0,,,-111.981006,33.427782,X,POINT (-111.98100600000001 33.427782),,,,,,,inside
,938,938.0,,,-111.976113,33.449167,X,POINT (-111.97611299999998 33.449166999999996),,,,,,,inside
,939,939.0,,,-111.96471,33.448066,X,POINT (-111.96471000000001 33.448066),,,,,,,inside
,940,940.0,,,-112.077041,33.413728,X,POINT (-112.077041 33.413728000000006),,,,,,,inside
,941,941.0,,,-112.077334,33.400823,X,POINT (-112.07733400000001 33.400822999999995),,,,,,,inside
,942,942.0,,,-112.068363,33.413734,X,POINT (-112.06836299999999 33.413734000000005),,,,,,,inside
,943,943.0,,,-112.068265,33.400823,X,POINT (-112.068265 33.400822999999995),,,,,,,inside
,944,944.0,,,-112.055207,33.412979,X,POINT (-112.05520700000001 33.412979),,,,,,,inside
,945,945.0,,,-112.055146,33.400823,X,POINT (-112.055146 33.400822999999995),,,,,,,inside
,946,946.0,,,-112.037834,33.412201,X,POINT (-112.037834 33.412201),,,,,,,inside
,947,947.0,,,-112.037817,33.400958,X,POINT (-112.03781699999999 33.400958),,,,,,,inside
,948,948.0,,,-112.01952,33.411599,X,POINT (-112.01952 33.411599),,,,,,,inside
,949,949.0,,,-112.020649,33.401093,X,POINT (-112.020649 33.401092999999996),,,,,,,inside
,950,950.0,,,-111.999272,33.416355,X,POINT (-111.99927199999999 33.416354999999996),,,,,,,inside
,951,951.0,,,-112.003197,33.408615,X,POINT (-112.003197 33.408615000000005),,,,,,,inside
,952,952.0,,,-112.004011,33.403448,X,POINT (-112.004011 33.403448),,,,,,,inside
,953,953.0,,,-111.984689,33.41495,X,POINT (-111.98468899999999 33.41495),,,,,,,inside
,954,954.0,,,-111.986111,33.409066,X,POINT (-111.98611100000001 33.409065999999996),,,,,,,inside
,955,955.0,,,-111.986648,33.403022,X,POINT (-111.986648 33.403022),,,,,,,inside
,956,956.0,,,-112.211412,33.384143,X,POINT (-112.21141200000001 33.384143),,,,,,,inside
,957,957.0,,,-112.207426,33.371744,X,POINT (-112.207426 33.371744),,,,,,,inside
,958,958.0,,,-112.1972,33.358641,X,POINT (-112.1972 33.358641),,,,,,,inside
,960,960.0,,,-112.178141,33.370181,X,POINT (-112.178141 33.370181),,,,,,,inside
,961,961.0,,,-112.180701,33.35562,X,POINT (-112.180701 33.35562),,,,,,,inside
,962,962.0,,,-112.159362,33.385084,X,POINT (-112.15936200000002 33.385084),,,,,,,inside
,963,963.0,,,-112.159801,33.370185,X,POINT (-112.159801 33.370185),,,,,,,inside
,964,964.0,,,-112.141555,33.399281,X,POINT (-112.14155500000001 33.399281),,,,,,,inside
,965,965.0,,,-112.14162,33.384781,X,POINT (-112.14161999999999 33.384781),,,,,,,inside
,966,966.0,,,-112.142657,33.370234,X,POINT (-112.142657 33.370234),,,,,,,inside
,967,967.0,,,-112.15611,33.336802,X,POINT (-112.15611000000001 33.336802),,,,,,,boundary
,968,968.0,,,-112.124924,33.399345,X,POINT (-112.124924 33.399345000000004),,,,,,,inside
,969,969.0,,,-112.124358,33.384852,X,POINT (-112.124358 33.384852),,,,,,,inside
,970,970.0,,,-112.125457,33.370311,X,POINT (-112.12545700000001 33.370311),,,,,,,boundary
,971,971.0,,,-112.107704,33.399322,X,POINT (-112.107704 33.399322),,,,,,,inside
,972,972.0,,,-112.107093,33.384907,X,POINT (-112.10709299999999 33.384907),,,,,,,inside
,973,973.0,,,-112.108989,33.370523,X,POINT (-112.108989 33.370523),,,,,,,inside
,974,974.0,,,-112.089967,33.400823,X,POINT (-112.08996699999999 33.400822999999995),,,,,,,inside
,975,975.0,,,-112.089814,33.384924,X,POINT (-112.08981399999999 33.384924),,,,,,,inside
,976,976.0,,,-112.091152,33.37038,X,POINT (-112.09115200000001 33.37038),,,,,,,inside
,977,977.0,,,-112.111206,33.352019,X,POINT (-112.11120600000001 33.352019),,,,,,,inside
,978,978.0,,,-112.076906,33.384925,X,POINT (-112.07690600000001 33.384925),,,,,,,inside
,979,979.0,,,-112.077538,33.370407,X,POINT (-112.07753799999999 33.370407),,,,,,,inside
,980,980.0,,,-112.068254,33.384933,X,POINT (-112.06825400000001 33.384933000000004),,,,,,,inside
,981,981.0,,,-112.068894,33.370456,X,POINT (-112.068894 33.370456),,,,,,,inside
,982,982.0,,,-112.055261,33.385171,X,POINT (-112.05526100000002 33.385171),,,,,,,inside
,983,983.0,,,-112.056656,33.370482,X,POINT (-112.056656 33.370482),,,,,,,inside
,984,984.0,,,-112.07475,33.359984,X,POINT (-112.07475 33.359984000000004),,,,,,,inside
,985,985.0,,,-112.038,33.385414,X,POINT (-112.038 33.385414000000004),,,,,,,inside
,986,986.0,,,-112.039459,33.370459,X,POINT (-112.03945900000001 33.370459000000004),,,,,,,inside
,987,987.0,,,-112.020682,33.38573,X,POINT (-112.02068200000001 33.38573),,,,,,,inside
,988,988.0,,,-112.022283,33.371428,X,POINT (-112.022283 33.371428),,,,,,,inside
,989,989.0,,,-112.004016,33.388947,X,POINT (-112.004016 33.388946999999995),,,,,,,inside
,990,990.0,,,-111.985766,33.381998,X,POINT (-111.985766 33.381997999999996),,,,,,,inside
,991,991.0,,,-111.995989,33.375828,X,POINT (-111.995989 33.375828000000006),,,,,,,inside
,992,992.0,,,-111.973527,33.373838,X,POINT (-111.973527 33.373838),,,,,,,inside
,993,993.0,,,-112.069106,33.339905,X,POINT (-112.069106 33.339905),,,,,,,inside
,994,994.0,,,-112.123939,33.29784,X,POINT (-112.123939 33.29784),,,,,,,inside
,995,995.0,,,-112.0667,33.311797,X,POINT (-112.0667 33.311797),,,,,,,inside
,996,996.0,,,-112.069312,33.300077,X,POINT (-112.06931200000001 33.300077),,,,,,,inside
,997,997.0,,,-112.048704,33.313423,X,POINT (-112.048704 33.313423),,,,,,,inside
,998,998.0,,,-112.048895,33.298344,X,POINT (-112.048895 33.298344),,,,,,,inside
,999,999.0,,,-112.023517,33.298269,X,POINT (-112.023517 33.298269),,,,,,,inside
,1000,1000.0,,,-112.003284,33.332743,X,POINT (-112.00328400000001 33.332743),,,,,,,inside
,1001,1001.0,,,-112.011659,33.309971,X,POINT (-112.01165900000001 33.309971000000004),,,,,,,inside
,1002,1002.0,,,-112.005193,33.297661,X,POINT (-112.00519299999999 33.297661),,,,,,,inside
,1003,1003.0,,,-111.985499,33.356321,X,POINT (-111.985499 33.356321),,,,,,,inside
,1004,1004.0,,,-111.988022,33.342295,X,POINT (-111.988022 33.342295),,,,,,,inside
,1005,1005.0,,,-111.993077,33.330858,X,POINT (-111.993077 33.330858),,,,,,,inside
,1006,1006.0,,,-111.999057,33.314344,X,POINT (-111.99905700000001 33.314344),,,,,,,inside
,1007,1007.0,,,-111.987731,33.297481,X,POINT (-111.98773100000001 33.297481),,,,,,,inside
,1009,1009.0,,,-112.081165,33.276598,X,POINT (-112.08116499999998 33.276598),,,,,,,boundary
,1010,1010.0,,,-112.047008,33.276691,X,POINT (-112.047008 33.276691),,,,,,,boundary
,1026,1026.0,,,-111.963031,33.793272,X,POINT (-111.963031 33.793271999999995),,,,,,,boundary
,1040,1040.0,,,-111.951272,33.762875,X,POINT (-111.951272 33.762875),,,,,,,boundary
,1051,1051.0,,,-112.22697,33.464094,X,POINT (-112.22697 33.464094),,,,,,,inside
