link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,is_link,link_type_name,vdf_free_speed_in_mph,from_biway
7625,Reservoir Road Northwest,397346165,4439,2863,1,"LINESTRING (-77.0936621 38.9152605, -77.093831 38.9153212)",1,16.1,secondary,4,60,2,3200,,,0,0.15,4,1,0.010006215,37.2823642,35,0.0161,,,,,,,,
7626,,235119192,4439,4440,1,"LINESTRING (-77.0936621 38.9152605, -77.0935898 38.9151977, -77.0935039 38.9151435, -77.0933452 38.9150462, -77.0931786 38.9149136, -77.0931715 38.9149079, -77.093066 38.914824)",1,70.98,secondary,4,60,2,3200,,,0,0.15,4,1,0.044114357,37.2823642,35,0.07098,,,,,,,,
7627,Reservoir Road Northwest,397346168,4439,5640,1,"LINESTRING (-77.0936621 38.9152605, -77.0930105 38.9150533)",1,60.9,secondary,4,60,1,1600,,,0,0.15,4,1,0.037849596,37.2823642,35,0.0609,,,,,,,,
7628,MacArthur Boulevard Northwest,397346158,4440,5640,1,"LINESTRING (-77.093066 38.914824, -77.0930653 38.9149282, -77.0930366 38.9149898, -77.0930105 38.9150533)",1,26.29,secondary,4,60,2,3200,,,0,0.15,4,1,0.016339341,37.2823642,35,0.02629,,,,,,,,
7629,MacArthur Boulevard Northwest,506977806,4440,6472,1,"LINESTRING (-77.093066 38.914824, -77.0920935 38.9137361, -77.091776 38.913381)",1,195.45,secondary,4,60,2,3200,,,0,0.15,4,1,0.121472965,37.2823642,35,0.19545,,,,,,,,
7630,West Basin Drive Southwest,397319012,4441,3268,1,"LINESTRING (-77.039305 38.8800905, -77.0393583 38.8800809, -77.0394288 38.880066, -77.0394763 38.8800544, -77.0395134 38.8800428, -77.0396477 38.8800041, -77.0396847 38.8799931, -77.0397584 38.8799671, -77.039856 38.87993)",1,51.06,tertiary,5,24,2,2400,,,0,0.15,4,1,0.031733996,14.91294568,15,0.12765,,,,,,,,
7631,Independence Avenue Southeast,237100953,4442,4420,1,"LINESTRING (-76.9886671 38.8876007, -76.9886028 38.8876006, -76.9885064 38.8876005)",1,13.91,secondary,4,40,2,3200,,,0,0.15,4,1,0.008645121,24.85490947,25,0.020865,,,,,,,,
7632,Independence Avenue Southeast,237100953,4443,988,1,"LINESTRING (-76.9937659 38.8876015, -76.9936634 38.8876015, -76.9931812 38.8876016, -76.9927439 38.8876029, -76.992651 38.8876037, -76.9925499 38.8876033, -76.9916435 38.8875993, -76.9915316 38.8875996)",1,193.38,secondary,4,40,2,3200,,,0,0.15,4,1,0.120186451,24.85490947,25,0.29007,,,,,,,,
7633,Independence Avenue Southeast,237100953,4444,1486,1,"LINESTRING (-76.9956812 38.8876024, -76.9954105 38.8876042, -76.9950803 38.8876053, -76.9949628 38.8876057)",1,62.18,secondary,4,40,2,3200,,,0,0.15,4,1,0.038645121,24.85490947,25,0.09327,,,,,,,,
7634,North Carolina Avenue Southeast,237100955,4444,1487,1,"LINESTRING (-76.9956812 38.8876024, -76.9950681 38.8878509, -76.9949626 38.8878952)",1,70.2,tertiary,5,40,1,1200,,,0,0.15,4,1,0.043629584,24.85490947,25,0.1053,,,,,,,,
7635,North Carolina Avenue Southeast,422205384,4444,1695,1,"LINESTRING (-76.9956812 38.8876024, -76.9960772 38.8874417, -76.9961957 38.8873884)",1,50.5,tertiary,5,40,1,1200,,,0,0.15,4,1,0.031385954,24.85490947,25,0.07575,,,,,,,,
7636,Independence Avenue Southeast,237100953,4445,4446,1,"LINESTRING (-76.9851205 38.8876074, -76.9849009 38.8876091)",1,19.01,secondary,4,40,2,3200,,,0,0.15,4,1,0.011814792,24.85490947,25,0.028515,,,,,,,,
7637,Independence Avenue Southeast,584283835,4446,4468,1,"LINESTRING (-76.9849009 38.8876091, -76.9847332 38.8876113)",1,14.52,primary,3,80,2,3600,,,0,0.15,4,1,0.009024239,49.70981893,50,0.01089,,,,,,,,
7638,Massachusetts Avenue Southeast,584283832,4446,6833,1,"LINESTRING (-76.9849009 38.8876091, -76.9847382 38.8875394)",1,16.07,tertiary,5,40,1,1200,,,0,0.15,4,1,0.00998757,24.85490947,25,0.024105,,,,,,,,
7639,North Carolina Avenue Southeast,237100955,4447,701,1,"LINESTRING (-76.9926439 38.8888368, -76.9925627 38.88887, -76.9917184 38.889211, -76.9916846 38.8892217, -76.9916523 38.8892303, -76.9916064 38.8892397, -76.9915683 38.8892452, -76.9915272 38.889249)",1,107.42,tertiary,5,40,1,1200,,,0,0.15,4,1,0.066761964,24.85490947,25,0.16113,,,,,,,,
7640,North Carolina Avenue Southeast,237100955,4447,1487,1,"LINESTRING (-76.9926439 38.8888368, -76.9927331 38.8888009, -76.9931594 38.8886292, -76.9932894 38.8885771, -76.9936775 38.8884164, -76.9937597 38.8883823, -76.9938496 38.8883459, -76.9948649 38.8879348, -76.9949626 38.8878952)",1,226.36,tertiary,5,40,1,1200,,,0,0.15,4,1,0.140683654,24.85490947,25,0.33954,,,,,,,,
7641,M Street Northwest,1049235346,4448,3754,1,"LINESTRING (-77.0460304 38.9056535, -77.046407 38.905654, -77.046472 38.9056531, -77.0465511 38.9056499, -77.0465846 38.9056407, -77.046642 38.9056237)",1,53.45,primary,3,80,4,7200,,,0,0.15,4,1,0.033219391,49.70981893,50,0.0400875,,,,,,,,
7642,Massachusetts Avenue Southeast,237755397,4449,971,1,"LINESTRING (-76.9832686 38.8869756, -76.9823033 38.8865821, -76.9822198 38.8865477, -76.9821407 38.8865154, -76.9811211 38.8860998, -76.9808608 38.8859937, -76.9807607 38.8859529)",1,245.05,tertiary,5,40,1,1200,,,0,0.15,4,1,0.152299565,24.85490947,25,0.367575,,,,,,,,
7643,Massachusetts Avenue Southeast,584283845,4449,6835,1,"LINESTRING (-76.9832686 38.8869756, -76.9834112 38.88705, -76.9834517 38.8870687, -76.9834615 38.8870735, -76.9835044 38.8870943, -76.9835529 38.887118)",1,29.27,tertiary,5,40,1,1200,,,0,0.15,4,1,0.018191423,24.85490947,25,0.043905,,,,,,,,
7644,Massachusetts Avenue Southeast,237755399,4451,270,1,"LINESTRING (-76.9840168 38.887347, -76.9841424 38.8874078)",1,12.8,tertiary,5,40,1,1200,,,0,0.15,4,1,0.007955252,24.85490947,25,0.0192,,,,,,,,
7645,Massachusetts Avenue Southeast,237755402,4452,8403,1,"LINESTRING (-76.9862541 38.8881605, -76.9859191 38.8880183, -76.985915 38.8880184, -76.9856077 38.8878935, -76.985502 38.887851)",1,73.68,primary,3,40,1,1800,,,0,0.15,4,1,0.045792418,24.85490947,25,0.11052,,,,,,,,
7646,,249659179,4452,8403,1,"LINESTRING (-76.9862541 38.8881605, -76.9860114 38.8881159, -76.9859556 38.888105, -76.9859044 38.8880907, -76.985867 38.8880779, -76.98561 38.8879713, -76.9855023 38.8879251)",1,70.66,primary,3,40,2,3600,,,0,0.15,4,1,0.043915475,24.85490947,25,0.10599,,,,,,,,
7647,,238266700,4455,4456,1,"LINESTRING (-77.0572139 38.9019787, -77.0572118 38.9018647)",1,12.68,primary,3,80,1,1800,,,0,0.15,4,1,0.007880671,49.70981893,50,0.00951,,,,,,,,
7648,Rock Creek and Potomac Parkway Northwest,397472939,4456,5722,1,"LINESTRING (-77.0572118 38.9018647, -77.0572429 38.9017403, -77.0572666 38.9016293, -77.0572775 38.9015206, -77.0572844 38.9014263)",1,49.23,primary,3,56,2,3600,,,0,0.15,4,1,0.030596644,34.79687325,35,0.052746429,,,,,,,,
7649,Rock Creek and Potomac Parkway Northwest,238266701,4457,4458,1,"LINESTRING (-77.0571463 38.9020439, -77.0571727 38.9019654)",1,9.02,primary,3,80,2,3600,,,0,0.15,4,1,0.005605966,49.70981893,50,0.006765,,,,,,,,
7650,Rock Creek and Potomac Parkway Northwest,435101943,4458,4456,1,"LINESTRING (-77.0571727 38.9019654, -77.0572118 38.9018647)",1,11.7,primary,3,56,2,3600,,,0,0.15,4,1,0.007271597,34.79687325,35,0.012535714,,,,,,,,
7651,,238266703,4459,4455,1,"LINESTRING (-77.0572267 38.9020879, -77.0572207 38.9020336, -77.0572139 38.9019787)",1,12.19,primary,3,80,1,1800,,,0,0.15,4,1,0.007576134,49.70981893,50,0.0091425,,,,,,,,
7652,L Street Northwest,508231953,4460,1445,1,"LINESTRING (-77.0550979 38.9037495, -77.0548298 38.9037505, -77.0547408 38.9037508)",1,30.9,primary,3,80,1,1800,,,0,0.15,4,1,0.019204475,49.70981893,50,0.023175,,,,,,,,
7653,Rock Creek and Potomac Parkway Northwest,238266711,4461,4462,1,"LINESTRING (-77.0567739 38.9030356, -77.0568314 38.9028742, -77.0568971 38.9026978)",1,39.05,primary,3,56,2,3600,,,0,0.15,4,1,0.024269733,34.79687325,35,0.041839286,,,,,,,,
7654,Rock Creek and Potomac Parkway Northwest,238266712,4462,4463,1,"LINESTRING (-77.0568971 38.9026978, -77.0570273 38.9023578)",1,39.45,primary,3,56,2,3600,,,0,0.15,4,1,0.024518334,34.79687325,35,0.042267857,,,,,,,,
7655,Rock Creek and Potomac Parkway Northwest,238266715,4463,4457,1,"LINESTRING (-77.0570273 38.9023578, -77.0570762 38.9022422, -77.0571463 38.9020439)",1,36.4,primary,3,56,2,3600,,,0,0.15,4,1,0.022622747,34.79687325,35,0.039,,,,,,,,
7656,,1183705838,4464,761,1,"LINESTRING (-77.0523322 38.9001211, -77.0523916 38.9001592)",1,6.66,secondary,4,60,2,3200,,,0,0.15,4,1,0.004139217,37.2823642,35,0.00666,,,,,,,,
7657,New Hampshire Avenue Northwest,238392206,4464,763,1,"LINESTRING (-77.0523322 38.9001211, -77.0519008 38.9005753, -77.0518779 38.90062, -77.0518355 38.9007027)",1,78.06,secondary,4,60,2,3200,,,0,0.15,4,1,0.048514605,37.2823642,35,0.07806,,,,,,,,
7658,Eastern Avenue Northeast,238804618,4465,4466,1,"LINESTRING (-76.9577573 38.9307334, -76.957857 38.9308127, -76.9581107 38.9310147, -76.9583608 38.9312137)",1,74.68,secondary,4,40,1,1600,,,0,0.15,4,1,0.046413922,24.85490947,25,0.11202,,,,,,,,
7659,Bladensburg Road,397323171,4465,5532,1,"LINESTRING (-76.9577573 38.9307334, -76.9576674 38.9307965, -76.9575673 38.9308667, -76.9572962 38.9310569, -76.9569869 38.9312739, -76.9568317 38.9313771, -76.9562681 38.9317517, -76.9559636 38.9319542, -76.9556696 38.9321496, -76.9556179 38.9321849)",1,245.57,primary,3,80,2,3600,,,0,0.15,4,1,0.152622747,49.70981893,50,0.1841775,,,,,,,,
7660,Fort Lincoln Drive Northeast,405782647,4465,5731,1,"LINESTRING (-76.9577573 38.9307334, -76.9576357 38.9306502, -76.9576017 38.930627, -76.9570596 38.9302419, -76.9561863 38.9295348)",1,190.46,tertiary,5,40,2,2400,,,0,0.15,4,1,0.118371659,24.85490947,25,0.28569,,,,,,,,
7661,Bladensburg Road Northeast,468480214,4465,6224,1,"LINESTRING (-76.9577573 38.9307334, -76.9578947 38.9307035, -76.9579395 38.9306938, -76.9584136 38.9303457, -76.9586832 38.9301685, -76.9589423 38.929994, -76.9590805 38.9299015)",1,148.7,primary,3,80,3,5400,,,0,0.15,4,1,0.092417651,49.70981893,50,0.111525,,,,,,,,
7662,Eastern Avenue Northeast,468480206,4466,2912,1,"LINESTRING (-76.9583608 38.9312137, -76.9587035 38.9314864)",1,42.41,secondary,4,40,1,1600,,,0,0.15,4,1,0.026357986,24.85490947,25,0.063615,,,,,,,,
7663,Eastern Avenue Northeast,238804618,4466,4465,1,"LINESTRING (-76.9583608 38.9312137, -76.9581107 38.9310147, -76.957857 38.9308127, -76.9577573 38.9307334)",1,74.68,secondary,4,40,2,3200,,,0,0.15,4,1,0.046413922,24.85490947,25,0.11202,,,,,,,,
7664,,249659178,4467,4468,1,"LINESTRING (-76.9849924 38.8877175, -76.9849135 38.8876854, -76.9847332 38.8876113)",1,25.35,primary,3,40,2,3600,,,0,0.15,4,1,0.015755127,24.85490947,25,0.038025,,,,,,,,
7665,Independence Avenue Southeast,584283835,4468,2523,1,"LINESTRING (-76.9847332 38.8876113, -76.9845581 38.8876105)",1,15.16,primary,3,80,2,3600,,,0,0.15,4,1,0.009422001,49.70981893,50,0.01137,,,,,,,,
7666,10th Street Northwest,589539519,4471,4044,1,"LINESTRING (-77.0259884 38.8998191, -77.0259867 38.8997095, -77.0259955 38.8990625, -77.0259957 38.8984251, -77.0259957 38.898321)",1,166.59,tertiary,5,40,2,2400,,,0,0.15,4,1,0.103536358,24.85490947,25,0.249885,,,,,,,,
7667,H Street Northwest,297382770,4471,4712,1,"LINESTRING (-77.0259884 38.8998191, -77.0261171 38.8998191, -77.0263473 38.8998195)",1,31.06,secondary,4,60,2,3200,,,0,0.15,4,1,0.019303915,37.2823642,35,0.03106,,,,,,,,
7668,H Street Northwest,1121200529,4471,7907,1,"LINESTRING (-77.0259884 38.8998191, -77.0258658 38.8998192, -77.0249728 38.8998201)",1,87.89,secondary,4,60,2,3200,,,0,0.15,4,1,0.05462399,37.2823642,35,0.08789,,,,,,,,
7669,10th Street Northwest,252140542,4471,8327,1,"LINESTRING (-77.0259884 38.8998191, -77.0259901 38.8999313, -77.0259908 38.9003481, -77.0259896 38.9007848, -77.0259895 38.9008553, -77.0259894 38.9008869, -77.0259883 38.9009751, -77.0259825 38.9013228, -77.025983 38.9014046)",1,176.3,tertiary,5,40,1,1200,,,0,0.15,4,1,0.109571162,24.85490947,25,0.26445,,,,,,,,
7670,Suitland Parkway Southeast,1181247161,4472,576,1,"LINESTRING (-76.986421 38.8526635, -76.9862336 38.8526727, -76.9860452 38.8526834, -76.9858427 38.8526998, -76.9856499 38.8527157, -76.9854518 38.8527349, -76.9852614 38.8527572, -76.98503 38.8527833, -76.9848711 38.852803)",1,135.18,primary,3,72,2,3600,,,0,0.15,4,1,0.084014916,44.73883704,45,0.11265,,,,,,,,
7671,,257319592,4473,2493,1,"LINESTRING (-77.015275 38.8944783, -77.0151965 38.8941939)",1,32.35,primary,3,80,3,5400,,,0,0.15,4,1,0.020105656,49.70981893,50,0.0242625,,,,,,,,
7672,,257319593,4474,4473,1,"LINESTRING (-77.0155462 38.8947142, -77.015451 38.8946808, -77.0153953 38.8946598, -77.0153547 38.8946329, -77.0153339 38.8946129, -77.0153117 38.8945801, -77.0152974 38.894548, -77.015275 38.8944783)",1,37.76,primary,3,80,3,5400,,,0,0.15,4,1,0.023467993,49.70981893,50,0.02832,,,,,,,,
7673,Indiana Avenue Northwest,935852236,4474,8354,1,"LINESTRING (-77.0155462 38.8947142, -77.0153237 38.8947128, -77.0151834 38.8947127)",1,31.4,tertiary,5,40,2,2400,,,0,0.15,4,1,0.019515227,24.85490947,25,0.0471,,,,,,,,
7674,11th Street Northwest,429246892,4475,829,1,"LINESTRING (-77.0270496 38.9139623, -77.0270367 38.9138027)",1,17.78,secondary,4,40,1,1600,,,0,0.15,4,1,0.011050342,24.85490947,25,0.02667,,,,,,,,
7675,11th Street Northwest,429246892,4475,5845,1,"LINESTRING (-77.0270496 38.9139623, -77.0270433 38.9140233, -77.0270432 38.914043, -77.0270369 38.9140979)",1,15.12,secondary,4,40,1,1600,,,0,0.15,4,1,0.009397141,24.85490947,25,0.02268,,,,,,,,
7676,Vermont Avenue Northwest,260847487,4475,8335,1,"LINESTRING (-77.0270496 38.9139623, -77.0271808 38.9138387, -77.0272973 38.9137105, -77.0273371 38.9136599, -77.0273783 38.9136041, -77.0274117 38.9135526, -77.0279107 38.9127019, -77.027964 38.9126075)",1,170.9,tertiary,5,40,1,1200,,,0,0.15,4,1,0.10621504,24.85490947,25,0.25635,,,,,,,,
7677,11th Street Northwest,696198841,4478,828,1,"LINESTRING (-77.0270372 38.913474, -77.0270369 38.9136788)",1,22.77,secondary,4,40,1,1600,,,0,0.15,4,1,0.014151647,24.85490947,25,0.034155,,,,,,,,
7678,11th Street Northwest,664050862,4478,7104,1,"LINESTRING (-77.0270372 38.913474, -77.0270363 38.9133506, -77.0270378 38.9130001)",1,52.7,secondary,4,40,1,1600,,,0,0.15,4,1,0.032753263,24.85490947,25,0.07905,,,,,,,,
7679,Eastern Avenue Northwest,559216246,4480,3079,1,"LINESTRING (-77.033531 38.989963, -77.0334515 38.9899019, -77.0332333 38.9897342, -77.0328759 38.9894595, -77.0322691 38.9889818, -77.0311398 38.9881048, -77.0310604 38.9880431)",1,301.95,tertiary,5,40,1,1200,,,0,0.15,4,1,0.187663145,24.85490947,25,0.452925,,,,,,,,
7680,Eastern Avenue Northwest,267914473,4480,4481,1,"LINESTRING (-77.033531 38.989963, -77.0336308 38.9900406, -77.0341566 38.9904496, -77.0341716 38.9904613, -77.0348384 38.9909802, -77.0348728 38.991007, -77.0349584 38.9910737, -77.0356844 38.9916473)",1,264.03,tertiary,5,40,1,1200,,,0,0.15,4,1,0.164095712,24.85490947,25,0.396045,,,,,,,,
7681,Blair Mill Road,488800714,4480,6433,1,"LINESTRING (-77.033531 38.989963, -77.0334165 38.9899827, -77.033392 38.989987, -77.0333633 38.9899921, -77.0330133 38.9900317, -77.0326982 38.9900672, -77.0322046 38.9901089, -77.0318147 38.9901252, -77.031677 38.990131, -77.0314613 38.9901299, -77.0311591 38.9901283, -77.0310895 38.990118)",1,212.4,tertiary,5,40,1,1200,,,0,0.15,4,1,0.132007458,24.85490947,25,0.3186,,,,,,,,
7682,Eastern Avenue Northwest,1272757466,4481,3029,1,"LINESTRING (-77.0356844 38.9916473, -77.0359356 38.9918496)",1,31.26,tertiary,5,40,1,1200,,,0,0.15,4,1,0.019428216,24.85490947,25,0.04689,,,,,,,,
7683,Eastern Avenue Northwest,267914473,4481,4480,1,"LINESTRING (-77.0356844 38.9916473, -77.0349584 38.9910737, -77.0348728 38.991007, -77.0348384 38.9909802, -77.0341716 38.9904613, -77.0341566 38.9904496, -77.0336308 38.9900406, -77.033531 38.989963)",1,264.03,tertiary,5,40,1,1200,,,0,0.15,4,1,0.164095712,24.85490947,25,0.396045,,,,,,,,
7684,16th Street Northwest,271551907,4482,207,1,"LINESTRING (-77.0364376 38.9648143, -77.0364405 38.9631594, -77.0364406 38.9631265, -77.0364288 38.9631072, -77.0363909 38.9630408)",1,198.13,primary,3,48,2,3600,,,0,0.15,4,1,0.123138595,29.82589136,30,0.2476625,,,,,,,,
7685,16th Street Northwest,271551908,4483,4484,1,"LINESTRING (-77.0363297 38.9648134, -77.0363286 38.9648987, -77.0363237 38.9652746)",1,51.29,primary,3,48,2,3600,,,0,0.15,4,1,0.031876942,29.82589136,30,0.0641125,,,,,,,,
7686,16th Street Northwest,397337382,4484,311,1,"LINESTRING (-77.0363237 38.9652746, -77.0363237 38.9654249)",1,16.71,primary,3,48,3,5400,,,0,0.15,4,1,0.010385333,29.82589136,30,0.0208875,,,,,,,,
7687,16th Street Northwest,271594082,4485,8355,1,"LINESTRING (-77.0364175 38.9786884, -77.0364191 38.9770641, -77.0364204 38.9761288, -77.0364248 38.9751026, -77.0364256 38.9749045)",1,420.75,primary,3,48,2,3600,,,0,0.15,4,1,0.261497825,29.82589136,30,0.5259375,,,,,,,,
7688,16th Street Northwest,271594087,4487,4488,1,"LINESTRING (-77.0363293 38.9894258, -77.0363621 38.9893955, -77.0363807 38.988863, -77.0363814 38.988813, -77.0363864 38.9884356)",1,111.16,primary,3,48,2,3600,,,0,0.15,4,1,0.069086389,29.82589136,30,0.13895,,,,,,,,
7689,16th Street Northwest,1322576916,4487,8186,1,"LINESTRING (-77.0363293 38.9894258, -77.03633 38.9895872, -77.0363291 38.989666)",1,26.71,primary,3,48,3,5400,,,0,0.15,4,1,0.016600373,29.82589136,30,0.0333875,,,,,,,,
7690,16th Street Northwest,468446551,4488,6136,1,"LINESTRING (-77.0363864 38.9884356, -77.0363865 38.9882178)",1,24.22,primary,3,48,3,5400,,,0,0.15,4,1,0.015052828,29.82589136,30,0.030275,,,,,,,,
7691,16th Street Northwest,271604496,4489,4490,1,"LINESTRING (-77.0363457 38.9602082, -77.0363444 38.9602749, -77.0363371 38.9606454)",1,48.62,primary,3,48,2,3600,,,0,0.15,4,1,0.030217526,29.82589136,30,0.060775,,,,,,,,
7692,16th Street Northwest,397337388,4490,5615,1,"LINESTRING (-77.0363371 38.9606454, -77.0363343 38.9607551, -77.0363335 38.9608163)",1,19.01,primary,3,48,3,5400,,,0,0.15,4,1,0.011814792,29.82589136,30,0.0237625,,,,,,,,
7693,16th Street Northwest,271604499,4491,4492,1,"LINESTRING (-77.0364568 38.9592923, -77.0364565 38.959224, -77.0364536 38.9585123, -77.0364534 38.9584556, -77.036453 38.9583562, -77.0364514 38.9579819, -77.0364494 38.957486)",1,200.85,primary,3,48,2,3600,,,0,0.15,4,1,0.124829086,29.82589136,30,0.2510625,,,,,,,,
7694,16th Street Northwest,469161077,4492,6323,1,"LINESTRING (-77.0364494 38.957486, -77.0364495 38.9574133, -77.0364495 38.957362, -77.0364496 38.9572929)",1,21.47,primary,3,48,3,5400,,,0,0.15,4,1,0.013343692,29.82589136,30,0.0268375,,,,,,,,
7695,16th Street Northwest,271604501,4493,4494,1,"LINESTRING (-77.0364171 38.9504881, -77.0364601 38.9504005, -77.0364646 38.9501595, -77.0364689 38.9499307)",1,62.67,primary,3,48,2,3600,,,0,0.15,4,1,0.038949658,29.82589136,30,0.0783375,,,,,,,,
7696,16th Street Northwest,1216068145,4493,8048,1,"LINESTRING (-77.0364171 38.9504881, -77.036417 38.9505672)",1,8.8,primary,3,48,2,3600,,,0,0.15,4,1,0.005469236,29.82589136,30,0.011,,,,,,,,
7697,16th Street Northwest,397277587,4494,5201,1,"LINESTRING (-77.0364689 38.9499307, -77.0364693 38.9498703, -77.0364701 38.9497454)",1,20.6,primary,3,48,2,3600,,,0,0.15,4,1,0.012802983,29.82589136,30,0.02575,,,,,,,,
7698,16th Street Northwest,271604505,4495,4496,1,"LINESTRING (-77.0364125 38.9509841, -77.0363646 38.9510708, -77.0363635 38.9518018, -77.0364024 38.9518674)",1,99.81,primary,3,48,2,3600,,,0,0.15,4,1,0.062032318,29.82589136,30,0.1247625,,,,,,,,
7699,16th Street Northwest,1216068144,4495,8049,1,"LINESTRING (-77.0364125 38.9509841, -77.0364165 38.9508071)",1,19.68,primary,3,48,2,3600,,,0,0.15,4,1,0.0122312,29.82589136,30,0.0246,,,,,,,,
7700,16th Street Northwest,397277574,4496,4495,1,"LINESTRING (-77.0364024 38.9518674, -77.0364579 38.951818, -77.0364592 38.9510677, -77.0364125 38.9509841)",1,100.86,primary,3,48,2,3600,,,0,0.15,4,1,0.062684897,29.82589136,30,0.126075,,,,,,,,
7701,16th Street Northwest,1216068147,4496,8050,1,"LINESTRING (-77.0364024 38.9518674, -77.0364026 38.9521214)",1,28.24,primary,3,48,2,3600,,,0,0.15,4,1,0.017551274,29.82589136,30,0.0353,,,,,,,,
7702,Riggs Road Northeast,587118590,4497,922,1,"LINESTRING (-77.0076557 38.9550885, -77.0080813 38.9549949, -77.0082877 38.9549477, -77.0086121 38.9548755)",1,86.02,primary,3,80,2,3600,,,0,0.15,4,1,0.053461778,49.70981893,50,0.064515,,,,,,,,
7703,,272981358,4497,1309,1,"LINESTRING (-77.0076557 38.9550885, -77.0075028 38.9550398, -77.0074197 38.9549721, -77.0073536 38.9548915)",1,35.32,primary,3,80,1,1800,,,0,0.15,4,1,0.021951523,49.70981893,50,0.02649,,,,,,,,
7704,Riggs Road Northeast,587118590,4497,6567,1,"LINESTRING (-77.0076557 38.9550885, -77.0073146 38.9551644)",1,30.68,primary,3,80,2,3600,,,0,0.15,4,1,0.019067744,49.70981893,50,0.02301,,,,,,,,
7705,H Street Northwest,274292550,4498,2469,1,"LINESTRING (-77.0175861 38.899819, -77.0174744 38.8998169, -77.0163297 38.8998158, -77.0161926 38.8998121)",1,120.6,secondary,4,40,3,4800,,,0,0.15,4,1,0.074953387,24.85490947,25,0.1809,,,,,,,,
7706,H Street Northwest,1377952534,4498,8267,1,"LINESTRING (-77.0175861 38.899819, -77.0178997 38.8998171)",1,27.14,secondary,4,40,2,3200,,,0,0.15,4,1,0.01686762,24.85490947,25,0.04071,,,,,,,,
7707,16th Street Northwest,1212403072,4499,1607,1,"LINESTRING (-77.0364466 38.937427, -77.0364464 38.9374937, -77.0364462 38.9375709, -77.0364456 38.9378255, -77.0364452 38.9378603)",1,48.18,primary,3,80,2,3600,,,0,0.15,4,1,0.029944065,49.70981893,50,0.036135,,,,,,,,
7708,16th Street Northwest,1135375419,4499,3216,1,"LINESTRING (-77.0364466 38.937427, -77.036447 38.9373748, -77.0364469 38.9373268, -77.0364475 38.9370765, -77.0364482 38.9367919)",1,70.62,primary,3,80,2,3600,,,0,0.15,4,1,0.043890615,49.70981893,50,0.052965,,,,,,,,
7709,Georgia Avenue Northwest,275390592,4500,4501,1,"LINESTRING (-77.024964 38.939744, -77.0249834 38.9398192, -77.0250496 38.940075, -77.0250763 38.9401783, -77.0251094 38.9403063, -77.0252171 38.9407223, -77.02524 38.940811)",1,121.02,trunk,2,48,2,4400,,,0,0.15,4,1,0.075214419,29.82589136,30,0.151275,,,,,,,,
7710,Georgia Avenue Northwest,808238529,4500,6724,1,"LINESTRING (-77.024964 38.939744, -77.0249424 38.9396605, -77.0248787 38.939415, -77.024767 38.938984)",1,86.21,trunk,2,48,2,4400,,,0,0.15,4,1,0.053579863,29.82589136,30,0.1077625,,,,,,,,
7711,Georgia Avenue Northwest,275390592,4501,3886,1,"LINESTRING (-77.02524 38.940811, -77.0252597 38.9408873, -77.0254143 38.9414866, -77.025475 38.9417233, -77.0254901 38.9417806, -77.025514 38.941873)",1,120.44,trunk,2,48,2,4400,,,0,0.15,4,1,0.074853947,29.82589136,30,0.15055,,,,,,,,
