link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,link_type_name,vdf_free_speed_in_mph,from_biway,is_link
20496,152nd Avenue Northeast,662217513,10752,22699,1,"LINESTRING (-122.1377021 47.6342529, -122.1377007 47.6343494, -122.1376947 47.6345799)",1,36.37,tertiary,5,40,2,2400,,,0,0.15,4,1,0.022604102,24.85490947,25,0.054555,,,,,,,,
20497,152nd Avenue Northeast,242639817,10753,10752,1,"LINESTRING (-122.1376981 47.6339147, -122.1377012 47.6340342, -122.1377025 47.6341389, -122.1377021 47.6342529)",1,37.61,tertiary,5,40,3,3600,,,0,0.15,4,1,0.023374767,24.85490947,25,0.056415,,,,,,,,
20498,152nd Avenue Northeast,662217510,10753,22697,1,"LINESTRING (-122.1376981 47.6339147, -122.137695 47.6337021, -122.1376951 47.6335686)",1,38.49,tertiary,5,40,1,1200,,,0,0.15,4,1,0.02392169,24.85490947,25,0.057735,,,,,,,,
20499,Military Road South,428067659,10754,3740,1,"LINESTRING (-122.2899508 47.4079471, -122.2899441 47.4079809, -122.2899242 47.408111, -122.2898905 47.4082027)",1,28.84,secondary,4,56,2,3200,,,0,0.15,4,1,0.017924177,34.79687325,35,0.0309,,,,,,,,
20500,Military Road South,242742414,10754,10755,1,"LINESTRING (-122.2899508 47.4079471, -122.2900111 47.4076433, -122.290046 47.4073873, -122.2900501 47.4073427, -122.2900648 47.4071849, -122.2900656 47.4071569, -122.290105 47.405789, -122.2901238 47.4049231, -122.2901306 47.4042613, -122.2901372 47.4036232, -122.2901711 47.4022289, -122.290171 47.4022028, -122.290172 47.4021264, -122.2901788 47.401826, -122.2901834 47.4016665, -122.2901935 47.4013131, -122.2902092 47.4003402, -122.2902098 47.4002466, -122.2902122 47.399977, -122.2902171 47.3997415, -122.2902209 47.3996044, -122.2902267 47.3991514, -122.2902299 47.3989916, -122.2902304 47.3989567, -122.2902353 47.3986083, -122.2902385 47.3983369, -122.2902415 47.3981329, -122.2902489 47.397637, -122.2902525 47.3973552, -122.2902525 47.3971092, -122.2902511 47.3970289, -122.2902485 47.396885, -122.2902298 47.3967634, -122.2901998 47.3965804, -122.2901372 47.3963403, -122.2900433 47.3960815, -122.2899504 47.3958999, -122.2898824 47.3957738, -122.2897809 47.3956193, -122.2896954 47.3954901, -122.2896034 47.3953489, -122.2893768 47.3950157, -122.2893495 47.3949772, -122.2891861 47.394747)",1,1483.37,secondary,4,56,1,1600,,,0,0.15,4,1,0.921920447,34.79687325,35,1.589325,,,,,,,,
20501,Military Road South,374733155,10755,3581,1,"LINESTRING (-122.2891861 47.394747, -122.2889751 47.3944504, -122.2887701 47.3941778, -122.2886646 47.3940362)",1,88.25,secondary,4,56,3,4800,,,0,0.15,4,1,0.054847732,34.79687325,35,0.094553571,,,,,,,,
20502,Military Road South,242742414,10755,10754,1,"LINESTRING (-122.2891861 47.394747, -122.2893495 47.3949772, -122.2893768 47.3950157, -122.2896034 47.3953489, -122.2896954 47.3954901, -122.2897809 47.3956193, -122.2898824 47.3957738, -122.2899504 47.3958999, -122.2900433 47.3960815, -122.2901372 47.3963403, -122.2901998 47.3965804, -122.2902298 47.3967634, -122.2902485 47.396885, -122.2902511 47.3970289, -122.2902525 47.3971092, -122.2902525 47.3973552, -122.2902489 47.397637, -122.2902415 47.3981329, -122.2902385 47.3983369, -122.2902353 47.3986083, -122.2902304 47.3989567, -122.2902299 47.3989916, -122.2902267 47.3991514, -122.2902209 47.3996044, -122.2902171 47.3997415, -122.2902122 47.399977, -122.2902098 47.4002466, -122.2902092 47.4003402, -122.2901935 47.4013131, -122.2901834 47.4016665, -122.2901788 47.401826, -122.290172 47.4021264, -122.290171 47.4022028, -122.2901711 47.4022289, -122.2901372 47.4036232, -122.2901306 47.4042613, -122.2901238 47.4049231, -122.290105 47.405789, -122.2900656 47.4071569, -122.2900648 47.4071849, -122.2900501 47.4073427, -122.290046 47.4073873, -122.2900111 47.4076433, -122.2899508 47.4079471)",1,1483.37,secondary,4,56,1,1600,,,0,0.15,4,1,0.921920447,34.79687325,35,1.589325,,,,,,,,
20503,,,10756,178,,"LINESTRING (-122.3829167 47.7833627, -122.38724544013829 47.77080117221032)",1,1433.849956,,0,90,1,99999,,,0,0.15,4,1,0.89114354,,55,0.95589997,,,,,connector,55.9235463,1,0
20504,Timber Lane,242790382,10756,10757,1,"LINESTRING (-122.3829167 47.7833627, -122.382899 47.7819187, -122.3828952 47.7815298, -122.3828948 47.7814926, -122.382891 47.7811106, -122.3828835 47.7803626, -122.3828774 47.7797513, -122.382864 47.778411, -122.3828936 47.7778632)",1,611.57,tertiary,5,40,1,1200,,,0,0.15,4,1,0.380093226,24.85490947,25,0.917355,,,,,,,,
20505,20th Avenue Northwest,258988308,10757,3824,1,"LINESTRING (-122.3828936 47.7778632, -122.3828696 47.7769879, -122.3828489 47.7760879, -122.3828306 47.775273, -122.3828122 47.7746375, -122.3828027 47.774337, -122.3828029 47.7743147, -122.3827899 47.7738553, -122.3827879 47.7737897, -122.3827671 47.773085, -122.3827585 47.7727934, -122.38275 47.7725067, -122.3827491 47.7724658, -122.3827412 47.7721207, -122.3827396 47.7720487, -122.3827363 47.771715, -122.3827155 47.7712155, -122.3826971 47.7707744, -122.3826964 47.7706503)",1,802.18,tertiary,5,40,1,1200,,,0,0.15,4,1,0.498558111,24.85490947,25,1.20327,,,,,,,,
20506,Timber Lane,242790382,10757,10756,1,"LINESTRING (-122.3828936 47.7778632, -122.382864 47.778411, -122.3828774 47.7797513, -122.3828835 47.7803626, -122.382891 47.7811106, -122.3828948 47.7814926, -122.3828952 47.7815298, -122.382899 47.7819187, -122.3829167 47.7833627)",1,611.57,tertiary,5,40,1,1200,,,0,0.15,4,1,0.380093226,24.85490947,25,0.917355,,,,,,,,
20507,Ferry Dock,242893988,10758,10759,1,"LINESTRING (-122.4638357 47.5106448, -122.4638376 47.510915)",1,30.05,secondary,4,16,1,1600,,,0,0.15,4,1,0.018676196,9.941963786,10,0.1126875,,,,,,,,
20508,Ferry Dock,242893989,10758,10760,1,"LINESTRING (-122.4638357 47.5106448, -122.4638322 47.5105317, -122.4638371 47.5104083)",1,26.31,secondary,4,16,1,1600,,,0,0.15,4,1,0.016351771,9.941963786,10,0.0986625,,,,,,,,
20509,,,10759,495,,"LINESTRING (-122.4638376 47.510915, -122.41545958680862 47.51226057741359)",1,3647.239424,,0,90,1,99999,,,0,0.15,4,1,2.266774036,,55,2.431492949,,,,,connector,55.9235463,1,0
20510,Ferry Dock,242893988,10759,10758,1,"LINESTRING (-122.4638376 47.510915, -122.4638357 47.5106448)",1,30.05,secondary,4,16,1,1600,,,0,0.15,4,1,0.018676196,9.941963786,10,0.1126875,,,,,,,,
20511,Ferry Dock,242893989,10760,10758,1,"LINESTRING (-122.4638371 47.5104083, -122.4638322 47.5105317, -122.4638357 47.5106448)",1,26.31,secondary,4,16,1,1600,,,0,0.15,4,1,0.016351771,9.941963786,10,0.0986625,,,,,,,,
20512,Ferry Dock,930825730,10760,23979,1,"LINESTRING (-122.4638371 47.5104083, -122.4638362 47.5103389, -122.4638394 47.5103179, -122.4638476 47.5102641)",1,16.08,secondary,4,16,2,3200,,,0,0.15,4,1,0.009993785,9.941963786,10,0.0603,,,,,,,,
20513,Northeast 125th Street,242971900,10761,10762,1,"LINESTRING (-122.3171917 47.7194797, -122.3170813 47.7194617, -122.3169057 47.7194509, -122.3167405 47.7194407, -122.316256 47.7194362, -122.3161939 47.7194356, -122.3161187 47.7194369, -122.315514 47.7194478, -122.3154061 47.7194497, -122.3153178 47.7194506, -122.3149003 47.7194506, -122.3140479 47.7194505)",1,235.55,secondary,4,40,1,1600,,,0,0.15,4,1,0.146395277,24.85490947,25,0.353325,,,,,,,,
20514,Northeast 125th Street,428315905,10761,14143,1,"LINESTRING (-122.3171917 47.7194797, -122.317414 47.719514)",1,17.06,secondary,4,40,1,1600,,,0,0.15,4,1,0.010602859,24.85490947,25,0.02559,,,,,,,,
20515,Northeast 125th Street,242971900,10762,10761,1,"LINESTRING (-122.3140479 47.7194505, -122.3149003 47.7194506, -122.3153178 47.7194506, -122.3154061 47.7194497, -122.315514 47.7194478, -122.3161187 47.7194369, -122.3161939 47.7194356, -122.316256 47.7194362, -122.3167405 47.7194407, -122.3169057 47.7194509, -122.3170813 47.7194617, -122.3171917 47.7194797)",1,235.55,secondary,4,40,1,1600,,,0,0.15,4,1,0.146395277,24.85490947,25,0.353325,,,,,,,,
20516,Northeast 125th Street,428315945,10762,15465,1,"LINESTRING (-122.3140479 47.7194505, -122.3137877 47.7194485)",1,19.47,secondary,4,40,1,1600,,,0,0.15,4,1,0.012100684,24.85490947,25,0.029205,,,,,,,,
20517,Maple Valley Highway,243001898,10763,10138,1,"LINESTRING (-122.1625202 47.4706708, -122.1624809 47.4706555, -122.162206 47.4705454)",1,27.43,primary,3,64,2,3600,,,0,0.15,4,1,0.017047856,39.76785515,40,0.025715625,,,,,,,,
20518,Maple Valley Highway,679642586,10763,16232,1,"LINESTRING (-122.1625202 47.4706708, -122.162837 47.4707939, -122.162939 47.4708335)",1,36.31,primary,3,64,3,5400,,,0,0.15,4,1,0.022566812,39.76785515,40,0.034040625,,,,,,,,
20519,,,10764,465,,"LINESTRING (-121.955411 47.6471147, -121.97540515757984 47.66094265398437)",1,2149.369593,,0,90,1,99999,,,0,0.15,4,1,1.335841885,,55,1.432913062,,,,,connector,55.9235463,1,0
20520,288th Avenue Northeast,243323309,10764,10765,1,"LINESTRING (-121.955411 47.6471147, -121.9552359 47.6468837, -121.9549312 47.6465504, -121.9545883 47.6462583, -121.9543274 47.6460803, -121.9541101 47.6458225, -121.9540294 47.6456718, -121.9539851 47.6454755, -121.9539578 47.6453153, -121.9539599 47.6451322, -121.9539822 47.6450132, -121.954012 47.6449253, -121.9540596 47.6448425, -121.954118 47.6447654, -121.9542599 47.6446361)",1,313.49,tertiary,5,40,2,2400,,,0,0.15,4,1,0.194835301,24.85490947,25,0.470235,,,,,,,,
20521,,,10765,465,,"LINESTRING (-121.9542599 47.6446361, -121.97540515757984 47.66094265398437)",1,2410.492895,,0,90,1,99999,,,0,0.15,4,1,1.498131072,,55,1.606995263,,,,,connector,55.9235463,1,0
20522,288th Avenue Northeast,243323309,10765,10764,1,"LINESTRING (-121.9542599 47.6446361, -121.954118 47.6447654, -121.9540596 47.6448425, -121.954012 47.6449253, -121.9539822 47.6450132, -121.9539599 47.6451322, -121.9539578 47.6453153, -121.9539851 47.6454755, -121.9540294 47.6456718, -121.9541101 47.6458225, -121.9543274 47.6460803, -121.9545883 47.6462583, -121.9549312 47.6465504, -121.9552359 47.6468837, -121.955411 47.6471147)",1,313.49,tertiary,5,40,2,2400,,,0,0.15,4,1,0.194835301,24.85490947,25,0.470235,,,,,,,,
20523,East Cherry Street,259277920,10766,4932,1,"LINESTRING (-122.289432 47.6079442, -122.2895378 47.6079448, -122.2901806 47.6079482, -122.290491 47.6079498, -122.2905786 47.6079508, -122.2914528 47.6079607, -122.2915414 47.6079617, -122.2916396 47.6079625, -122.291976 47.6079653, -122.2922074 47.6079671, -122.2926065 47.6079704)",1,238,tertiary,5,40,1,1200,,,0,0.15,4,1,0.147917961,24.85490947,25,0.357,,,,,,,,
20524,34th Avenue,243349331,10766,10767,1,"LINESTRING (-122.289432 47.6079442, -122.2894305 47.6080138, -122.2894293 47.6080833, -122.2894059 47.6092203, -122.2894054 47.6092658, -122.2894045 47.6093, -122.2894021 47.6094906, -122.2893885 47.6103751, -122.2893888 47.6104112, -122.289386 47.6104584, -122.289385 47.6104828)",1,282.31,tertiary,5,48,1,1200,,,0,0.15,4,1,0.175456805,29.82589136,30,0.3528875,,,,,,,,
20525,34th Avenue,243349331,10767,10766,1,"LINESTRING (-122.289385 47.6104828, -122.289386 47.6104584, -122.2893888 47.6104112, -122.2893885 47.6103751, -122.2894021 47.6094906, -122.2894045 47.6093, -122.2894054 47.6092658, -122.2894059 47.6092203, -122.2894293 47.6080833, -122.2894305 47.6080138, -122.289432 47.6079442)",1,282.31,tertiary,5,48,1,1200,,,0,0.15,4,1,0.175456805,29.82589136,30,0.3528875,,,,,,,,
20526,34th Avenue,1177921680,10767,20922,1,"LINESTRING (-122.289385 47.6104828, -122.2893848 47.6105485, -122.289356 47.6115536, -122.2893548 47.6116383)",1,128.51,tertiary,5,48,1,1200,,,0,0.15,4,1,0.079869484,29.82589136,30,0.1606375,,,,,,,,
20527,,,10768,113,,"LINESTRING (-122.2961242 47.6189053, -122.29736473599915 47.61912844913496)",1,96.49893649,,0,90,1,99999,,,0,0.15,4,1,0.059974479,,55,0.064332624,,,,,connector,55.9235463,1,0
20528,Martin Luther King Junior Way,243349942,10768,5440,1,"LINESTRING (-122.2961242 47.6189053, -122.296126 47.6188293, -122.296159 47.6177055, -122.296162 47.6176241, -122.296162 47.6175821, -122.2961694 47.6166843, -122.29617 47.6165362, -122.296171 47.616458, -122.296171 47.6163821, -122.2961732 47.6161996, -122.296179 47.6153691, -122.2961802 47.615295)",1,401.48,tertiary,5,40,1,1200,,,0,0.15,4,1,0.249521442,24.85490947,25,0.60222,,,,,,,,
20529,Martin Luther King Junior Way East,993462934,10768,11978,1,"LINESTRING (-122.2961242 47.6189053, -122.296122 47.6189797, -122.2961046 47.6199596, -122.2961038 47.62001, -122.296101 47.6201391, -122.2961011 47.6201801)",1,141.76,tertiary,5,40,1,1200,,,0,0.15,4,1,0.088104413,24.85490947,25,0.21264,,,,,,,,
20530,Lakeside Avenue,332356144,10769,8235,1,"LINESTRING (-122.2853761 47.6016137, -122.285346 47.6016794, -122.2852886 47.6018114, -122.2852371 47.6019239, -122.2849504 47.6024776, -122.2849469 47.6024844, -122.2848916 47.6025912, -122.284838 47.602701, -122.28481 47.6027605)",1,134.42,tertiary,5,40,1,1200,,,0,0.15,4,1,0.083542573,24.85490947,25,0.20163,,,,,,,,
20531,Lakeside Avenue South,243351899,10769,10222,1,"LINESTRING (-122.2853761 47.6016137, -122.2853943 47.6015614, -122.285461 47.6013693, -122.2856592 47.6007716, -122.2858621 47.6002242, -122.2858988 47.6001574, -122.2859422 47.6000785)",1,176.03,tertiary,5,40,1,1200,,,0,0.15,4,1,0.109403356,24.85490947,25,0.264045,,,,,,,,
20532,Lake Washington Boulevard Northeast,243441595,10770,10771,1,"LINESTRING (-122.2107711 47.6119524, -122.2106428 47.6118885, -122.2105811 47.6118563, -122.210523 47.6118272, -122.2097591 47.6114003, -122.2091371 47.6110906)",1,155.58,secondary,4,48,1,1600,,,0,0.15,4,1,0.096693599,29.82589136,30,0.194475,,,,,,,,
20533,Lake Washington Boulevard Northeast,243441596,10770,10772,1,"LINESTRING (-122.2107711 47.6119524, -122.2117676 47.6124418)",1,92.42,secondary,4,48,2,3200,,,0,0.15,4,1,0.057439403,29.82589136,30,0.115525,,,,,,,,
20534,Lake Washington Boulevard Northeast,243441595,10771,10770,1,"LINESTRING (-122.2091371 47.6110906, -122.2097591 47.6114003, -122.210523 47.6118272, -122.2105811 47.6118563, -122.2106428 47.6118885, -122.2107711 47.6119524)",1,155.58,secondary,4,48,1,1600,,,0,0.15,4,1,0.096693599,29.82589136,30,0.194475,,,,,,,,
20535,Lake Washington Boulevard Northeast,1061624229,10771,23285,1,"LINESTRING (-122.2091371 47.6110906, -122.2090726 47.6110582, -122.2087634 47.6109018)",1,35.01,secondary,4,48,1,1600,,,0,0.15,4,1,0.021758856,29.82589136,30,0.0437625,,,,,,,,
20536,Lake Washington Boulevard Northeast,243441596,10772,10770,1,"LINESTRING (-122.2117676 47.6124418, -122.2107711 47.6119524)",1,92.42,secondary,4,48,2,3200,,,0,0.15,4,1,0.057439403,29.82589136,30,0.115525,,,,,,,,
20537,Lake Washington Boulevard Northeast,259278557,10772,11356,1,"LINESTRING (-122.2117676 47.6124418, -122.2118544 47.6124846, -122.2122338 47.6126756, -122.2125765 47.6128424, -122.2130881 47.6130924, -122.2132495 47.6131742, -122.2138401 47.6134654, -122.2139446 47.6135166, -122.2141246 47.6136014, -122.2146579 47.6138661, -122.2147032 47.6138874, -122.215229 47.6141469, -122.2156137 47.6143391, -122.2162048 47.6146351, -122.2163413 47.6147028, -122.2165436 47.6148031, -122.2172187 47.61513, -122.2173066 47.6151727, -122.2178618 47.6154414)",1,565.64,secondary,4,48,2,3200,,,0,0.15,4,1,0.351547545,29.82589136,30,0.70705,,,,,,,,
20538,Bellevue Way Northeast,243441994,10773,10774,1,"LINESTRING (-122.2017752 47.6184612, -122.201776 47.6184057, -122.2017773 47.6183108, -122.2017802 47.6180949, -122.2017824 47.6179349, -122.2017874 47.6175726)",1,98.81,secondary,4,48,3,4800,,,0,0.15,4,1,0.061410814,29.82589136,30,0.1235125,,,,,,,,
20539,Bellevue Way Northeast,816498791,10774,25940,1,"LINESTRING (-122.2017874 47.6175726, -122.2017919 47.6174845)",1,9.8,secondary,4,48,3,4800,,,0,0.15,4,1,0.00609074,29.82589136,30,0.01225,,,,,,,,
20540,Southeast 8th Street,243467152,10775,1793,1,"LINESTRING (-122.14288 47.6025961, -122.143018 47.6025936, -122.1444083 47.6025979, -122.1444905 47.6025997, -122.1454314 47.602603, -122.1455137 47.6026029, -122.1455925 47.6026028, -122.1470151 47.6026094, -122.1470885 47.6026103, -122.1471836 47.6026109, -122.1485311 47.6026189, -122.1486049 47.602619, -122.1487032 47.6026191, -122.1488996 47.6026205, -122.1494011 47.6026242, -122.149601 47.6026256, -122.1496805 47.6026262, -122.14978 47.6026256, -122.1501984 47.602629, -122.150268 47.6026295, -122.1503332 47.6026301, -122.150926 47.602631, -122.1511382 47.602633, -122.1516781 47.6026349, -122.1517512 47.6026351, -122.151825 47.602636, -122.1519362 47.6026365, -122.1525128 47.6026459, -122.152637 47.6026472, -122.152742 47.6026473, -122.152835 47.6026509, -122.153317 47.6026545, -122.1534361 47.6026554)",1,791.5,tertiary,5,40,1,1200,,,0,0.15,4,1,0.491920447,24.85490947,25,1.18725,,,,,,,,
20541,148th Avenue Southeast,428069553,10775,17975,1,"LINESTRING (-122.14288 47.6025961, -122.1428595 47.6024974, -122.1426742 47.6016073, -122.142641 47.6014614, -122.1426155 47.601302, -122.1426003 47.601128, -122.142618 47.5999708, -122.1426607 47.5992222)",1,376.63,primary,3,56,2,3600,,,0,0.15,4,1,0.234077067,34.79687325,35,0.403532143,,,,,,,,
20542,228th Avenue Southeast,428223879,10777,19620,1,"LINESTRING (-122.0355568 47.5809548, -122.0355206 47.5810443, -122.0355212 47.581164, -122.0355236 47.5815259)",1,63.87,secondary,4,64,1,1600,,,0,0.15,4,1,0.039695463,39.76785515,40,0.059878125,,,,,,,,
20543,228th Avenue Southeast,428223882,10777,19622,1,"LINESTRING (-122.0355568 47.5809548, -122.0355588 47.5807756)",1,19.93,secondary,4,64,1,1600,,,0,0.15,4,1,0.012386576,39.76785515,40,0.018684375,,,,,,,,
20544,Lake Washington Boulevard North,243504545,10778,1327,1,"LINESTRING (-122.2013936 47.5297067, -122.2010111 47.530152)",1,57.24,tertiary,5,40,1,1200,,,0,0.15,4,1,0.035574891,24.85490947,25,0.08586,,,,,,,,
20545,Lake Washington Boulevard North,243504547,10778,4170,1,"LINESTRING (-122.2013936 47.5297067, -122.2019113 47.5291033, -122.2022581 47.5286801, -122.2025172 47.5284141, -122.2027171 47.5282322, -122.2027393 47.5282121, -122.2030882 47.5279343, -122.2034896 47.5275905, -122.204633 47.5266417, -122.2049745 47.5263592, -122.2052747 47.5260866, -122.2055957 47.5257563, -122.2057632 47.5255616, -122.2058784 47.5254175, -122.2058935 47.5253982, -122.2060118 47.5252345, -122.2061049 47.525087, -122.2062663 47.5248169, -122.2064298 47.5245637, -122.206579 47.5243311, -122.2067232 47.5240947, -122.207029 47.5235481, -122.207124 47.5233731, -122.2075378 47.5226014, -122.2078051 47.5220527, -122.2078291 47.5220201, -122.2080266 47.5217522, -122.2083977 47.5213427, -122.208439 47.5212972, -122.2086692 47.5210473, -122.208996 47.5206654, -122.2091087 47.5204729, -122.2092405 47.5202267, -122.2093644 47.519926, -122.2094583 47.5195433, -122.2094991 47.5191851, -122.2094993 47.5189547, -122.2094874 47.5188576, -122.2094704 47.5187194, -122.2094681 47.5187004, -122.2094071 47.5184255)",1,1420.05,tertiary,5,40,1,1200,,,0,0.15,4,1,0.882566812,24.85490947,25,2.130075,,,,,,,,
20546,Lake Washington Boulevard North,243504547,10779,4170,1,"LINESTRING (-122.201236 47.5081099, -122.2013947 47.5084344, -122.2016862 47.5090251, -122.2017495 47.5091534, -122.202329 47.5102353, -122.202601 47.5107533, -122.2026525 47.5108519, -122.2029269 47.511377, -122.2034947 47.5124877, -122.2037483 47.5129837, -122.203949 47.5133106, -122.2041471 47.5135571, -122.2042563 47.5136705, -122.2045067 47.5139103, -122.2047685 47.5141401, -122.2053993 47.5145719, -122.205564 47.5146816, -122.2061034 47.5150411, -122.20647 47.5153107, -122.2066955 47.5155267, -122.206815 47.5156571, -122.2068878 47.5157348, -122.2069123 47.5157629, -122.2072734 47.5161643, -122.2074985 47.5163865, -122.2077772 47.5165961, -122.2083607 47.5169626, -122.2084213 47.5170005, -122.2085725 47.5171106, -122.2087816 47.5172973, -122.2089485 47.5174838, -122.2090873 47.517677, -122.2092032 47.5178931, -122.2092956 47.5180803, -122.2094071 47.5184255)",1,1324.21,tertiary,5,40,1,1200,,,0,0.15,4,1,0.823001865,24.85490947,25,1.986315,,,,,,,,
20547,Lake Washington Boulevard North,372919878,10779,11500,1,"LINESTRING (-122.201236 47.5081099, -122.2011586 47.507956)",1,18.07,tertiary,5,40,1,1200,,,0,0.15,4,1,0.011230578,24.85490947,25,0.027105,,,,,,,,
20548,Northwest 180th Street,243695380,10780,2598,1,"LINESTRING (-122.366594 47.7596322, -122.3667178 47.7596323, -122.3678316 47.7596336, -122.3680718 47.7596339, -122.3686838 47.7596345, -122.3689549 47.7596348, -122.3690686 47.7596171, -122.3691394 47.7595893)",1,191.33,tertiary,5,40,1,1200,,,0,0.15,4,1,0.118912368,24.85490947,25,0.286995,,,,,,,,
20549,8th Avenue Northwest,243695381,10780,10781,1,"LINESTRING (-122.366594 47.7596322, -122.3665949 47.7596974, -122.3666016 47.7600386, -122.3666058 47.7602639, -122.3666113 47.7605601, -122.3666201 47.7610351, -122.3666145 47.7619589, -122.3666133 47.7621497, -122.3666117 47.7624177, -122.3666064 47.7633008, -122.3666113 47.7635212, -122.3666297 47.7643613, -122.3666317 47.7644502, -122.3666353 47.7646395)",1,556.82,tertiary,5,48,1,1200,,,0,0.15,4,1,0.346065879,29.82589136,30,0.696025,,,,,,,,
20550,8th Avenue Northwest,1228969610,10781,4223,1,"LINESTRING (-122.3666353 47.7646395, -122.3666395 47.7648018)",1,18.05,tertiary,5,48,1,1200,,,0,0.15,4,1,0.011218148,29.82589136,30,0.0225625,,,,,,,,
20551,8th Avenue Northwest,243695381,10781,10780,1,"LINESTRING (-122.3666353 47.7646395, -122.3666317 47.7644502, -122.3666297 47.7643613, -122.3666113 47.7635212, -122.3666064 47.7633008, -122.3666117 47.7624177, -122.3666133 47.7621497, -122.3666145 47.7619589, -122.3666201 47.7610351, -122.3666113 47.7605601, -122.3666058 47.7602639, -122.3666016 47.7600386, -122.3665949 47.7596974, -122.366594 47.7596322)",1,556.82,tertiary,5,48,1,1200,,,0,0.15,4,1,0.346065879,29.82589136,30,0.696025,,,,,,,,
20552,,243738295,10782,10783,1,"LINESTRING (-122.3442683 47.622198, -122.344088 47.6224353, -122.3440838 47.6224424, -122.3439886 47.6225704, -122.3438962 47.6227028, -122.3437939 47.6228784, -122.3437433 47.622972, -122.3437145 47.623031, -122.3436721 47.6230863, -122.3436171 47.6231362, -122.343551 47.6231795)",1,122.39,motorway,1,120,1,2300,,,0,0.15,4,1,0.076065879,74.5647284,75,0.061195,,,,,,,,
20553,,1145605556,10783,21773,1,"LINESTRING (-122.343551 47.6231795, -122.3434733 47.623216, -122.3433877 47.6232434, -122.3432966 47.623261, -122.3432025 47.6232682, -122.3431545 47.6232665)",1,32,motorway,1,120,1,2300,,,0,0.15,4,1,0.019888129,74.5647284,75,0.016,,,,,,,,
20554,SR 99,243738296,10784,10785,1,"LINESTRING (-122.3444163 47.6222139, -122.344224 47.6224783, -122.3441711 47.6225519, -122.343982 47.6228407, -122.343869 47.6230305, -122.3437952 47.6231638, -122.3437302 47.6232992, -122.3436741 47.6234364, -122.3436268 47.623575, -122.3435886 47.623715, -122.3435595 47.6238559, -122.3435396 47.6239975, -122.3435268 47.6241586, -122.3435256 47.6242354)",1,236.9,motorway,1,120,2,4600,,,0,0.15,4,1,0.147234307,74.5647284,75,0.11845,,,,,,,,
20555,,1092053848,10785,21781,1,"LINESTRING (-122.3435256 47.6242354, -122.3435327 47.6244719)",1,26.3,motorway,1,120,2,4600,,,0,0.15,4,1,0.016345556,74.5647284,75,0.01315,,,,,,,,
20556,Aurora Avenue North,243738306,10786,10795,1,"LINESTRING (-122.3437591 47.622506, -122.3438318 47.6226428, -122.3438885 47.6227368, -122.3439296 47.6228343, -122.3439547 47.6229343, -122.3439634 47.6230355, -122.3439569 47.6231368)",1,72.54,motorway,1,64,2,4600,,,0,0.15,4,1,0.045083903,39.76785515,40,0.06800625,,,,,,,,
20557,Aurora Avenue North,243738299,10787,10788,1,"LINESTRING (-122.3437609 47.6247289, -122.3437648 47.6245414, -122.3437728 47.6244681)",1,29.02,motorway,1,64,3,6900,,,0,0.15,4,1,0.018036047,39.76785515,40,0.02720625,,,,,,,,
20558,,668153335,10788,13915,1,"LINESTRING (-122.3437728 47.6244681, -122.3437654 47.6243633, -122.3437724 47.6242362)",1,25.81,motorway,1,64,1,2300,,,0,0.15,4,1,0.016041019,39.76785515,40,0.024196875,,,,,,,,
20559,SR 99,548757678,10788,21779,1,"LINESTRING (-122.3437728 47.6244681, -122.3438267 47.6242382)",1,25.88,motorway,1,120,2,4600,,,0,0.15,4,1,0.016084525,74.5647284,75,0.01294,,,,,,,,
20560,,243738301,10789,10790,1,"LINESTRING (-122.3441126 47.6244116, -122.3441224 47.6244556, -122.3441612 47.6244868, -122.3442232 47.6245063, -122.3453795 47.6245007, -122.345628 47.6245397)",1,120.38,primary,3,40,1,1800,,,0,0.15,4,1,0.074816656,24.85490947,25,0.18057,,,,,,,,
20561,6th Avenue North,466211472,10789,14054,1,"LINESTRING (-122.3441126 47.6244116, -122.344112 47.6243239, -122.344112 47.6242553, -122.3441278 47.6241137, -122.3441649 47.6239741)",1,48.94,secondary,4,32,1,1600,,,0,0.15,4,1,0.030416408,19.88392757,20,0.0917625,,,,,,,,
