name,node_id,osm_node_id,x_coord,y_coord,zone_id,TAZ_ID,geometry,notes,old_node_id,is_boundary,activity_type,poi_id
,35545,6798352379.0,-77.0144326,38.956514,,,POINT (-77.0144326 38.956514),,35366.0,0.0,primary,
,35546,9207829391.0,-77.0144069,38.9565854,,,POINT (-77.0144069 38.9565854),,35367.0,0.0,primary,
,35547,9207829393.0,-77.014614,38.9566385,,,POINT (-77.014614 38.9566385),,35368.0,0.0,primary,
,35548,7151334470.0,-77.0104971,38.9540113,,,POINT (-77.0104971 38.9540113),,35369.0,0.0,service,
,35549,11534889594.0,-77.0781584,38.9396866,,,POINT (-77.0781584 38.9396866),,35370.0,0.0,residential,
,35550,6798340933.0,-77.0787868,38.9398557,,,POINT (-77.0787868 38.9398557),,35371.0,2.0,service,
,35551,6798376688.0,-77.0356362,38.9445433,,,POINT (-77.0356362 38.9445433),,35372.0,0.0,service,
,35552,6798376690.0,-77.0356274,38.9450614,,,POINT (-77.0356274 38.9450614),,35373.0,0.0,tertiary,
,35553,6798376691.0,-77.0406524,38.9450707,,,POINT (-77.0406524 38.9450707),,35374.0,0.0,tertiary,
,35554,6798376694.0,-77.0406573,38.9445422,,,POINT (-77.0406573 38.9445422),,35375.0,0.0,service,
,35555,8746745337.0,-77.0356318,38.970864,,,POINT (-77.0356318 38.970864),,35376.0,0.0,service,
,35556,6798358164.0,-77.0339933,38.9710438,,,POINT (-77.0339933 38.9710438),,35377.0,0.0,service,
,35557,6798358165.0,-77.0336531,38.9710505,,,POINT (-77.0336531 38.9710505),,35378.0,2.0,service,
,35558,6798393803.0,-77.0777009,38.9351673,,,POINT (-77.0777009 38.9351673),,35379.0,2.0,service,
,35559,6798395669.0,-77.0751093,38.9443804,,,POINT (-77.0751093 38.9443804),,35380.0,0.0,service,
,35560,6798395670.0,-77.0765164,38.9443885,,,POINT (-77.0765164 38.9443885),,35381.0,0.0,service,
,35561,6798395675.0,-77.074096,38.9435787,,,POINT (-77.074096 38.9435787),,35382.0,0.0,service,
,35562,6798395676.0,-77.0729278,38.9435787,,,POINT (-77.0729278 38.9435787),,35383.0,0.0,service,
,35563,6798395680.0,-77.0751146,38.9435717,,,POINT (-77.0751146 38.9435717),,35384.0,0.0,service,
,35564,6798395681.0,-77.0765223,38.9435704,,,POINT (-77.0765223 38.9435704),,35385.0,0.0,service,
,35565,6798395683.0,-77.0751196,38.9427638,,,POINT (-77.0751196 38.9427638),,35386.0,0.0,service,
,35566,6798395684.0,-77.0761672,38.9427621,,,POINT (-77.0761672 38.9427621),,35387.0,0.0,service,
,35567,6798410892.0,-77.0741025,38.9427058,,,POINT (-77.0741025 38.9427058),,35388.0,0.0,service,
,35568,6798421288.0,-77.071795,38.9594003,,,POINT (-77.071795 38.9594003),,35389.0,0.0,service,
,35569,6798419626.0,-77.0700173,38.9593899,,,POINT (-77.0700173 38.9593899),,35390.0,0.0,residential,
,35570,6798419633.0,-77.0702553,38.9600113,,,POINT (-77.0702553 38.9600113),,35391.0,0.0,residential,
,35571,6798419643.0,-77.0671818,38.959837,,,POINT (-77.0671818 38.959837),,35392.0,0.0,primary,
