gate_node_id,belong_yard,x_coord,y_coord,direction,yard_node_id,closest_in,closest_out,resolution_type
386442,93,-92.113855,46.713747,out,,,,Gate
386427,93,-92.114159,46.720299,out,,,,Gate
386457,93,-92.11325,46.723611,out,,,,Gate
386432,93,-92.11403,46.712209,out,,,,Gate
386446,93,-92.11376,46.710274,out,,,,Gate
364191,94,-96.37554,42.507937,in,,1,1,Gate
364291,94,-96.358626,42.53972,out,,,1,Gate
374778,95,-94.60412,39.08719,in,,1,,Gate
374848,95,-94.597981,39.100711,in,,,,Gate
374789,95,-94.603407,39.088667,in,,,,Gate
374788,95,-94.603502,39.088011,in,,,,Gate
374788,95,-94.603502,39.088011,out,,,,Gate
374878,95,-94.594367,39.104198,out,,,1,Gate
374821,95,-94.600818,39.094382,out,,,,Gate
374850,95,-94.597735,39.1012,out,,,,Gate
325962,96,-117.154334,32.702646,in,,,,Gate
325954,96,-117.155113,32.703564,in,,,,Gate
325972,96,-117.152617,32.701167,in,,,,Gate
325959,96,-117.154445,32.702553,in,,,,Gate
325970,96,-117.153245,32.70171,in,,,,Gate
325961,96,-117.154349,32.702378,in,,,,Gate
325946,96,-117.157687,32.705569,out,,,,Gate
326003,96,-117.144162,32.693948,out,,,1,Gate
325969,96,-117.153618,32.702027,out,,,,Gate
325965,96,-117.154153,32.702486,out,,,,Gate
325961,96,-117.154349,32.702378,out,,,,Gate
325944,96,-117.158722,32.706179,out,,1,,Gate
325958,96,-117.154571,32.702744,out,,,,Gate
326003,96,-117.144162,32.693948,out,,,,Gate
325918,96,-117.170066,32.715213,out,,,,Gate
386437,97,-92.113902,46.707497,in,,,,Gate
386437,97,-92.113902,46.707497,in,,,,Gate
386452,97,-92.113345,46.708226,in,,,,Gate
386432,97,-92.11403,46.712209,in,,,,Gate
386444,97,-92.11377,46.709703,in,,,,Gate
386465,97,-92.112542,46.682538,out,,1,,Gate
386428,97,-92.114122,46.675486,out,,,,Gate
386465,97,-92.112542,46.682538,out,,,,Gate
386528,97,-92.108904,46.711683,out,,,,Gate
340860,98,-104.992007,39.766804,in,,,,Gate
340843,98,-104.993747,39.763256,in,,,,Gate
340860,98,-104.992007,39.766804,in,,,,Gate
340839,98,-104.99423,39.759163,in,,,,Gate
340843,98,-104.993747,39.763256,in,,,,Gate
340869,98,-104.989124,39.760968,in,,,,Gate
340860,98,-104.992007,39.766804,out,,,,Gate
340839,98,-104.99423,39.759163,out,,,,Gate
340890,98,-104.975431,39.779658,out,,,1,Gate
340841,98,-104.994175,39.762807,out,,1,,Gate
340829,98,-104.994991,39.757822,out,,,,Gate
366309,99,-95.918258,41.243178,in,,,,Gate
366309,99,-95.918258,41.243178,in,,,,Gate
366327,99,-95.917379,41.241335,in,,1,,Gate
366258,99,-95.922008,41.248763,out,,,1,Gate
366236,99,-95.92436,41.25991,out,,,1,Gate
358426,100,-97.321957,32.749619,out,,1,1,Gate
358426,100,-97.321957,32.749619,out,,,,Gate
352136,101,-98.530689,45.459746,in,,,,Gate
352161,101,-98.524081,45.460915,in,,,,Gate
352156,101,-98.524918,45.460773,in,,,,Gate
352151,101,-98.52607,45.460606,in,,,,Gate
352161,101,-98.524081,45.460915,in,,,,Gate
352157,101,-98.524447,45.460853,in,,,,Gate
352127,101,-98.532116,45.459501,in,,1,,Gate
352462,101,-98.475223,45.465866,out,,,,Gate
352347,101,-98.494974,45.463301,out,,,,Gate
352340,101,-98.49527,45.462837,out,,,,Gate
352317,101,-98.495842,45.463769,out,,,,Gate
352347,101,-98.494974,45.463301,out,,,,Gate
352317,101,-98.495842,45.463769,out,,,,Gate
352376,101,-98.489416,45.465929,out,,,1,Gate
359022,102,-97.202224,38.914443,in,,,,Gate
358989,102,-97.211226,38.913254,in,,1,,Gate
358989,102,-97.211226,38.913254,in,,,,Gate
358988,102,-97.21154,38.913211,in,,,,Gate
359476,102,-97.115011,38.906092,out,,,,Gate
359048,102,-97.196061,38.911044,out,,,1,Gate
307266,103,-122.354992,47.583249,in,,1,1,Gate
301081,103,-123.283668,49.002228,in,,,,Gate
307351,103,-122.350601,47.586953,out,,,,Gate
307350,103,-122.350656,47.586952,out,,,,Gate
307349,103,-122.350712,47.586953,out,,,,Gate
307348,103,-122.350769,47.586952,out,,,,Gate
307347,103,-122.350824,47.586949,out,,,1,Gate
338593,104,-106.653417,35.051065,in,,,,Gate
338604,104,-106.652602,35.057121,in,,,,Gate
338605,104,-106.652569,35.057754,in,,,,Gate
338608,104,-106.652462,35.058798,in,,,,Gate
338662,104,-106.647975,35.079093,in,,,,Gate
338668,104,-106.647443,35.080076,in,,,,Gate
338650,104,-106.648737,35.079788,in,,,,Gate
338600,104,-106.652704,35.055225,in,,1,,Gate
338602,104,-106.652673,35.055822,in,,,,Gate
338603,104,-106.652637,35.056474,in,,,,Gate
338587,104,-106.653652,35.049492,in,,,,Gate
338663,104,-106.647969,35.080095,out,,,1,Gate
338608,104,-106.652462,35.058798,out,,,,Gate
338671,104,-106.64686,35.083595,out,,,,Gate
338670,104,-106.647022,35.082092,out,,,,Gate
338668,104,-106.647443,35.080076,out,,,,Gate
338665,104,-106.647848,35.078948,out,,,,Gate
338672,104,-106.646857,35.085494,out,,,,Gate
320513,105,-118.361517,33.888909,in,,,,Gate
320594,105,-118.338628,33.847949,in,,,,Gate
320548,105,-118.346901,33.852109,out,,,,Gate
320576,105,-118.342937,33.852667,out,,,,Gate
320538,105,-118.349961,33.855585,out,,,1,Gate
320610,105,-118.333714,33.844201,out,,,,Gate
320567,105,-118.343126,33.852015,out,,,,Gate
320571,105,-118.343028,33.852396,out,,,,Gate
320543,105,-118.348641,33.855086,out,,,,Gate
320594,105,-118.338628,33.847949,out,,,,Gate
320595,105,-118.338353,33.847794,out,,1,,Gate
344677,106,-102.886509,42.088779,in,,,,Gate
344703,106,-102.877152,42.094394,in,,,,Gate
344685,106,-102.885455,42.090698,in,,,,Gate
344684,106,-102.885469,42.090444,in,,,,Gate
344683,106,-102.885666,42.090025,in,,,,Gate
344652,106,-102.901601,42.064362,in,,,,Gate
344652,106,-102.901601,42.064362,in,,,,Gate
344694,106,-102.881957,42.096505,in,,,,Gate
344684,106,-102.885469,42.090444,in,,,,Gate
344703,106,-102.877152,42.094394,in,,,,Gate
344763,106,-102.837422,42.095066,out,,,1,Gate
344677,106,-102.886509,42.088779,out,,,,Gate
344683,106,-102.885666,42.090025,out,,,,Gate
344646,106,-102.902801,42.062808,out,,1,,Gate
357877,107,-97.353438,32.987812,in,,,,Gate
357877,107,-97.353438,32.987812,in,,,,Gate
357891,107,-97.35304,32.98601,in,,,,Gate
357891,107,-97.35304,32.98601,in,,,,Gate
357885,107,-97.35316,32.98512,in,,,,Gate
357905,107,-97.351944,33.008303,in,,,1,Gate
357886,107,-97.35316,32.98552,in,,,,Gate
357841,107,-97.35499,32.99064,out,,1,1,Gate
357905,107,-97.351944,33.008303,out,,,,Gate
358603,107,-97.299255,33.056654,out,,,,Gate
357905,107,-97.351944,33.008303,out,,,,Gate
357882,108,-97.35334,32.981183,in,,1,,Gate
357831,108,-97.3557,32.987915,in,,,,Gate
357882,108,-97.35334,32.981183,in,,,,Gate
357841,108,-97.35499,32.99064,out,,,,Gate
357831,108,-97.3557,32.987915,out,,,,Gate
346167,109,-101.84297,35.214319,in,,,,Gate
346260,109,-101.837619,35.17729,in,,,,Gate
346763,109,-101.800953,35.22172,in,,,,Gate
346774,109,-101.800229,35.21854,in,,,,Gate
346780,109,-101.799003,35.22147,in,,,,Gate
346786,109,-101.797033,35.220913,in,,,,Gate
346698,109,-101.811364,35.216529,in,,,,Gate
346684,109,-101.813277,35.208152,in,,,1,Gate
346753,109,-101.802733,35.208845,in,,,,Gate
346747,109,-101.803876,35.209203,in,,,,Gate
346765,109,-101.80075,35.217765,in,,,,Gate
346417,109,-101.830463,35.196933,in,,,,Gate
346223,109,-101.839862,35.213909,in,,1,,Gate
346811,109,-101.788964,35.220971,out,,,,Gate
346785,109,-101.798404,35.208317,out,,,,Gate
346721,109,-101.808864,35.217029,out,,,,Gate
346504,109,-101.828349,35.201381,out,,,,Gate
346804,109,-101.789563,35.207172,out,,,,Gate
346835,109,-101.779044,35.212064,out,,,,Gate
346806,109,-101.789477,35.21998,out,,,,Gate
346543,109,-101.826461,35.214608,out,,,,Gate
346552,109,-101.825692,35.208767,out,,,,Gate
346495,109,-101.828736,35.200838,out,,,,Gate
346765,109,-101.80075,35.217765,out,,,,Gate
346774,109,-101.800229,35.21854,out,,,,Gate
346782,109,-101.79863,35.218702,out,,,,Gate
346384,109,-101.831754,35.214055,out,,,,Gate
346800,109,-101.79229,35.207537,out,,,,Gate
346843,109,-101.777761,35.218203,out,,,1,Gate
346074,110,-101.858749,35.120226,in,,,,Gate
346076,110,-101.858633,35.121345,in,,,,Gate
346076,110,-101.858633,35.121345,in,,,,Gate
346072,110,-101.858924,35.119037,in,,1,,Gate
346102,110,-101.854702,35.122631,in,,,,Gate
346124,110,-101.852052,35.13037,in,,,,Gate
346203,110,-101.84045,35.169471,in,,,,Gate
346175,110,-101.842322,35.16447,in,,,,Gate
346087,110,-101.855394,35.124532,out,,,,Gate
346189,110,-101.84157,35.166415,out,,,,Gate
346330,110,-101.834335,35.177617,out,,,1,Gate
346215,110,-101.839946,35.167171,out,,,,Gate
346209,110,-101.840119,35.17068,out,,,,Gate
346071,110,-101.859009,35.119232,out,,,,Gate
407715,111,-88.478649,33.969898,in,,1,,Gate
407302,111,-88.520992,34.013001,in,,,,Gate
407691,111,-88.480613,33.973284,out,,,,Gate
407427,111,-88.507594,33.994181,out,,,1,Gate
407708,111,-88.479171,33.970389,out,,,,Gate
316219,112,-120.295833,47.399745,in,,,,Gate
316235,112,-120.274951,47.385855,in,,1,,Gate
316213,112,-120.300029,47.413923,in,,,1,Gate
316218,112,-120.296077,47.400343,out,,,,Gate
316227,112,-120.287677,47.389288,out,,,,Gate
316220,112,-120.295164,47.398122,out,,,,Gate
316218,112,-120.296077,47.400343,out,,,,Gate
316228,112,-120.287076,47.388959,out,,,,Gate
316219,113,-120.295833,47.399745,in,,,,Gate
316227,113,-120.287677,47.389288,out,,,,Gate
359413,114,-97.12251,34.176322,in,,,1,Gate
359372,114,-97.126766,34.169529,in,,,,Gate
359557,114,-97.10346,34.20022,in,,,,Gate
359341,114,-97.130453,34.164545,in,,,,Gate
359413,114,-97.12251,34.176322,out,,,,Gate
359365,114,-97.127459,34.168592,out,,1,,Gate
374127,115,-94.66645,39.079524,in,,,,Gate
374179,115,-94.661082,39.078322,in,,,,Gate
373850,115,-94.70523,39.08754,in,,,,Gate
374063,115,-94.677639,39.084005,in,,,,Gate
374117,115,-94.667895,39.079913,in,,,,Gate
373953,115,-94.690791,39.088261,in,,,,Gate
373831,115,-94.709452,39.086866,in,,1,,Gate
373839,115,-94.707878,39.086916,in,,,,Gate
373833,115,-94.708596,39.087084,in,,,,Gate
373845,115,-94.706324,39.086916,in,,,,Gate
374031,115,-94.680643,39.087942,out,,,,Gate
374000,115,-94.684584,39.087622,out,,,,Gate
374031,115,-94.680643,39.087942,out,,,,Gate
374299,115,-94.648693,39.07433,out,,,1,Gate
374000,115,-94.684584,39.087622,out,,,,Gate
373953,115,-94.690791,39.088261,out,,,,Gate
374063,115,-94.677639,39.084005,out,,,,Gate
373939,115,-94.691928,39.088837,out,,,,Gate
374521,115,-94.621158,39.075314,out,,,,Gate
307974,117,-122.319416,47.553137,in,,1,1,Gate
307644,117,-122.335686,47.565556,in,,,,Gate
307644,117,-122.335686,47.565556,in,,,,Gate
307592,117,-122.3369,47.568841,in,,,,Gate
307602,117,-122.336823,47.568381,in,,,1,Gate
307942,117,-122.322997,47.556829,in,,,,Gate
307938,117,-122.323168,47.555632,in,,,,Gate
307655,117,-122.335275,47.565477,in,,,,Gate
307938,117,-122.323168,47.555632,in,,,,Gate
307662,117,-122.334961,47.565292,in,,,,Gate
307662,117,-122.334961,47.565292,in,,,,Gate
307940,117,-122.323085,47.555525,in,,,,Gate
307957,117,-122.321565,47.555775,in,,,,Gate
307729,117,-122.331746,47.566163,in,,,,Gate
308004,117,-122.31392,47.547635,out,,,,Gate
307921,117,-122.324246,47.556521,out,,1,1,Gate
307933,117,-122.323492,47.555836,out,,,,Gate
307999,117,-122.314772,47.548875,out,,,,Gate
307627,117,-122.336199,47.566325,out,,1,,Gate
307729,117,-122.331746,47.566163,out,,,,Gate
307677,117,-122.333259,47.567204,out,,,,Gate
307679,117,-122.333044,47.564887,out,,,,Gate
307951,117,-122.322002,47.554492,out,,,1,Gate
307980,117,-122.318709,47.552173,out,,,,Gate
307974,117,-122.319416,47.553137,out,,,,Gate
307990,118,-122.317104,47.550871,in,,,,Gate
360066,119,-97.032912,37.056648,in,,,1,Gate
360122,119,-97.024903,37.158332,in,,,,Gate
360081,119,-97.032734,37.049848,out,,1,,Gate
360074,119,-97.032841,37.051953,out,,,,Gate
360094,119,-97.031006,37.050589,out,,,,Gate
360074,119,-97.032841,37.051953,out,,,,Gate
309972,120,-122.136349,48.185232,in,,1,1,Gate
399389,122,-89.86228,35.92154,in,,1,,Gate
399581,122,-89.826913,35.920934,out,,,1,Gate
399581,122,-89.826913,35.920934,out,,,,Gate
496909,123,-89.725126,35.938562,in,,1,,Gate
496909,123,-89.725126,35.938562,in,,,,Gate
496909,123,-89.725126,35.938562,in,,,,Gate
496909,123,-89.725126,35.938562,out,,,,Gate
496911,123,-89.724376,35.946012,out,,,1,Gate
309273,124,-122.229686,47.284775,in,,,,Gate
309283,124,-122.229321,47.281852,in,,,,Gate
309283,124,-122.229321,47.281852,in,,,,Gate
309265,124,-122.229871,47.275558,in,,1,,Gate
309220,124,-122.231937,47.299076,in,,,,Gate
309223,124,-122.231889,47.298257,in,,,,Gate
309253,124,-122.23033,47.298796,out,,,,Gate
309277,124,-122.229619,47.289839,out,,,,Gate
309265,124,-122.229871,47.275558,out,,,,Gate
309272,124,-122.22974,47.276331,out,,,,Gate
309281,124,-122.229557,47.276964,out,,,,Gate
309221,124,-122.231904,47.301251,out,,,1,Gate
309279,124,-122.229584,47.257585,out,,,,Gate
309306,125,-122.226876,47.303528,out,,,,Gate
309216,125,-122.23222,47.291661,out,,,,Gate
309214,125,-122.232276,47.305218,out,,,,Gate
375008,126,-94.579062,39.122459,in,,1,,Gate
375009,126,-94.578806,39.122307,in,,,,Gate
375147,126,-94.560398,39.141143,in,,,,Gate
375023,126,-94.576593,39.125105,in,,,,Gate
375135,126,-94.560876,39.140525,in,,,,Gate
374998,126,-94.580658,39.122809,in,,,,Gate
375009,126,-94.578806,39.122307,in,,,,Gate
375109,126,-94.567218,39.141423,in,,,,Gate
375223,126,-94.549901,39.146424,in,,,1,Gate
375157,126,-94.559532,39.141539,out,,,,Gate
375193,126,-94.554828,39.144241,out,,,,Gate
375207,126,-94.552706,39.141189,out,,,,Gate
375189,126,-94.555192,39.13796,out,,,,Gate
375231,126,-94.549344,39.141077,out,,,,Gate
375211,126,-94.552614,39.141236,out,,,,Gate
375217,126,-94.551521,39.145629,out,,,,Gate
375193,126,-94.554828,39.144241,out,,,,Gate
375182,126,-94.555481,39.136416,out,,,,Gate
375174,126,-94.556749,39.142553,out,,,,Gate
375045,126,-94.573277,39.13586,out,,,,Gate
375166,126,-94.557731,39.130108,out,,,,Gate
375174,126,-94.556749,39.142553,out,,,,Gate
375183,126,-94.555344,39.138442,out,,,,Gate
375185,126,-94.555296,39.138417,out,,,,Gate
375186,126,-94.555232,39.138312,out,,,,Gate
375217,126,-94.551521,39.145629,out,,,,Gate
375213,126,-94.552471,39.140717,out,,,,Gate
375180,126,-94.55551,39.143875,out,,,,Gate
375376,126,-94.530714,39.148589,out,,,,Gate
375168,126,-94.557472,39.142893,out,,,,Gate
375014,126,-94.577779,39.123666,out,,,,Gate
395664,127,-90.181485,29.924814,in,,,,Gate
395872,127,-90.168069,29.915216,in,,,,Gate
395633,127,-90.18408,29.91814,in,,,,Gate
395619,127,-90.18485,29.918633,in,,,,Gate
395097,127,-90.208321,29.918358,in,,,,Gate
394534,127,-90.251643,29.936238,in,,,,Gate
394567,127,-90.246965,29.93387,in,,1,,Gate
395684,127,-90.179675,29.916106,out,,1,,Gate
395395,127,-90.193751,29.92095,out,,,,Gate
395315,127,-90.19842,29.916857,out,,1,,Gate
395226,127,-90.204276,29.917697,out,,,1,Gate
395408,127,-90.192853,29.921034,out,,,,Gate
395389,127,-90.193956,29.920984,out,,,,Gate
394689,127,-90.238415,29.932841,out,,,1,Gate
395711,127,-90.177751,29.916674,out,,,1,Gate
395711,127,-90.177751,29.916674,out,,,,Gate
395633,127,-90.18408,29.91814,out,,,,Gate
395684,127,-90.179675,29.916106,out,,,,Gate
395097,127,-90.208321,29.918358,out,,,,Gate
395619,127,-90.18485,29.918633,out,,,,Gate
394951,129,-90.217492,38.72323,in,,,1,Gate
394816,129,-90.225745,38.700193,out,,,1,Gate
394956,129,-90.217313,38.703643,out,,1,,Gate
319308,130,-119.055072,35.371527,in,,1,,Gate
319281,130,-119.06014,35.374717,in,,,,Gate
319540,130,-119.010852,35.371468,out,,,1,Gate
319427,130,-119.030036,35.37156,out,,,,Gate
319323,130,-119.052025,35.37097,out,,,,Gate
319545,130,-119.009601,35.371505,out,,,,Gate
306002,131,-122.402531,47.669118,in,,,,Gate
306616,131,-122.378091,47.632916,out,,,,Gate
306779,131,-122.373934,47.656161,out,,,1,Gate
306588,131,-122.378876,47.633468,out,,,1,Gate
306724,131,-122.375092,47.6308,out,,1,,Gate
306662,131,-122.377127,47.632228,out,,,1,Gate
326258,133,-117.019442,34.903087,in,,,,Gate
326260,133,-117.01922,34.903286,in,,,,Gate
326060,133,-117.112831,34.876924,in,,,,Gate
326106,133,-117.095043,34.883998,in,,1,,Gate
326083,133,-117.101842,34.913559,in,,,,Gate
326106,133,-117.095043,34.883998,out,,,,Gate
326260,133,-117.01922,34.903286,out,,,,Gate
326285,133,-117.009679,34.902249,out,,,,Gate
326289,133,-117.008159,34.901853,out,,,1,Gate
326264,133,-117.01684,34.903351,out,,,,Gate
326251,133,-117.024648,34.904502,out,,,,Gate
305668,134,-122.425762,47.243236,in,,,,Gate
305625,134,-122.428034,47.242144,in,,,,Gate
305606,134,-122.429285,47.24169,in,,,,Gate
305605,134,-122.42944,47.24181,in,,1,,Gate
305625,134,-122.428034,47.242144,in,,,,Gate
305588,134,-122.43411,47.243181,in,,,,Gate
305903,134,-122.407463,47.242026,in,,,1,Gate
305879,134,-122.409238,47.242648,in,,,,Gate
305606,134,-122.429285,47.24169,in,,,,Gate
305601,134,-122.429626,47.242847,out,,,,Gate
305794,134,-122.415799,47.243783,out,,,,Gate
305625,134,-122.428034,47.242144,out,,,,Gate
305830,134,-122.412484,47.24352,out,,,,Gate
305825,134,-122.412837,47.243545,out,,,,Gate
305817,134,-122.413689,47.243586,out,,,,Gate
305813,134,-122.414193,47.243653,out,,,,Gate
305808,134,-122.414644,47.243694,out,,,,Gate
305805,134,-122.415022,47.243723,out,,,,Gate
305772,134,-122.417791,47.243769,out,,,,Gate
305782,134,-122.416879,47.243781,out,,,,Gate
305817,134,-122.413689,47.243586,out,,,,Gate
305801,134,-122.41538,47.24375,out,,,,Gate
305879,134,-122.409238,47.242648,out,,,,Gate
305816,134,-122.413734,47.243361,out,,,,Gate
305588,134,-122.43411,47.243181,out,,,,Gate
305810,134,-122.414433,47.243247,out,,,,Gate
309440,135,-122.215095,47.982262,in,,,,Gate
309443,135,-122.214913,47.985216,in,,,,Gate
309444,135,-122.214855,47.984628,in,,,,Gate
309491,135,-122.211605,48.011271,in,,,1,Gate
309439,135,-122.215194,47.981917,out,,,,Gate
309448,135,-122.214571,47.986782,out,,,,Gate
309418,135,-122.217812,47.983378,out,,,,Gate
309419,135,-122.217807,47.983414,out,,,,Gate
309428,135,-122.217221,47.979946,out,,1,,Gate
309446,136,-122.214751,47.985629,out,,,,Gate
309442,136,-122.214993,47.982879,out,,,,Gate
309413,136,-122.218503,47.985034,out,,,,Gate
393255,137,-90.418642,40.006124,in,,,1,Gate
393258,137,-90.418131,39.979424,out,,,,Gate
393280,137,-90.412558,39.993614,out,,,,Gate
393265,137,-90.417723,39.988816,out,,,,Gate
393265,137,-90.417723,39.988816,out,,,,Gate
393268,137,-90.417516,39.988001,out,,1,,Gate
377794,138,-94.112457,30.08873,in,,1,,Gate
377794,138,-94.112457,30.08873,out,,,,Gate
377810,138,-94.111169,30.09095,out,,,1,Gate
377516,138,-94.173887,30.17135,out,,,,Gate
338422,139,-106.76664,34.663463,in,,,,Gate
338395,139,-106.77041,34.648183,in,,,,Gate
338424,139,-106.766461,34.663197,out,,,1,Gate
338395,139,-106.77041,34.648183,out,,,,Gate
338351,139,-106.793031,34.541442,out,,,,Gate
338442,139,-106.753198,34.633689,out,,,,Gate
338441,139,-106.753369,34.633599,out,,1,,Gate
338446,139,-106.739488,34.611801,out,,,,Gate
305356,140,-122.503956,48.760366,in,,,,Gate
305352,140,-122.505006,48.759807,in,,,1,Gate
305317,140,-122.517721,48.76496,in,,,,Gate
305356,140,-122.503956,48.760366,out,,,,Gate
305463,140,-122.48566,48.753058,out,,1,,Gate
305445,140,-122.488277,48.755097,out,,,,Gate
305463,140,-122.48566,48.753058,out,,,,Gate
305482,141,-122.482613,48.749767,in,,,,Gate
340576,142,-105.030366,39.566681,in,,,,Gate
340624,142,-105.012891,39.497477,out,,1,1,Gate
340891,142,-104.974819,39.445639,out,,,,Gate
337123,143,-108.527344,45.769831,in,,1,,Gate
337126,143,-108.52629,45.770158,in,,,,Gate
337126,143,-108.52629,45.770158,in,,,,Gate
337125,143,-108.526326,45.770256,in,,,,Gate
337125,143,-108.526326,45.770256,in,,,,Gate
337149,143,-108.503002,45.78158,out,,,1,Gate
345137,144,-102.505739,36.720677,in,,,,Gate
345110,144,-102.519636,36.715179,in,,1,,Gate
345132,144,-102.509015,36.719522,out,,,1,Gate
377062,145,-94.286608,46.343237,in,,,,Gate
377415,145,-94.18969,46.357485,out,,,,Gate
377397,145,-94.193293,46.355828,out,,,1,Gate
377407,145,-94.190598,46.357443,out,,1,,Gate
377419,145,-94.189168,46.358122,out,,,,Gate
363009,146,-96.596097,46.262756,in,,,,Gate
363098,146,-96.58204,46.262839,in,,,,Gate
363210,146,-96.563421,46.262742,in,,,1,Gate
363022,146,-96.594783,46.26267,in,,1,,Gate
363020,146,-96.595162,46.262699,in,,,,Gate
363085,146,-96.584229,46.263005,in,,,,Gate
363003,146,-96.597389,46.262821,in,,,,Gate
363243,146,-96.559623,46.26042,out,,,,Gate
363259,146,-96.557732,46.262699,out,,,,Gate
363313,146,-96.548902,46.240988,out,,,,Gate
363068,146,-96.58753,46.263065,out,,,,Gate
363245,146,-96.559184,46.259501,out,,,,Gate
363084,146,-96.584454,46.263002,out,,,,Gate
363210,146,-96.563421,46.262742,out,,,,Gate
363138,146,-96.576224,46.263035,out,,,,Gate
363246,146,-96.559097,46.259221,out,,,,Gate
337203,147,-108.446999,45.804465,in,,1,,Gate
337291,147,-108.31143,45.891727,out,,,,Gate
337225,147,-108.427843,45.810013,out,,,1,Gate
337218,147,-108.432487,45.810051,out,,,,Gate
351143,148,-98.990368,31.713131,in,,1,1,Gate
351189,148,-98.975019,31.716685,in,,,,Gate
351162,148,-98.98543,31.714396,in,,,,Gate
351189,148,-98.975019,31.716685,in,,,,Gate
351182,148,-98.976376,31.71651,out,,,,Gate
351120,148,-98.996737,31.696506,out,,,,Gate
351287,148,-98.930932,31.698169,out,,1,,Gate
351182,148,-98.976376,31.71651,out,,,,Gate
388991,149,-91.426875,40.386023,in,,,1,Gate
388991,149,-91.426875,40.386023,in,,,,Gate
388996,149,-91.425587,40.385691,in,,1,,Gate
388996,149,-91.425587,40.385691,in,,,,Gate
388991,149,-91.426875,40.386023,in,,,,Gate
388991,149,-91.426875,40.386023,in,,,,Gate
390403,150,-91.103793,40.825175,in,,,,Gate
390381,150,-91.113215,40.817109,in,,,,Gate
390419,150,-91.097963,40.79767,in,,1,1,Gate
307722,151,-122.331832,48.474306,in,,,1,Gate
307846,151,-122.327611,48.475658,in,,,,Gate
307781,151,-122.330491,48.479489,in,,,,Gate
307917,151,-122.3244,48.450885,out,,,,Gate
307863,151,-122.326866,48.462573,out,,1,,Gate
307863,151,-122.326866,48.462573,out,,,,Gate
324789,152,-117.393257,47.658367,in,,1,,Gate
324791,152,-117.393097,47.658273,in,,1,,Gate
324850,152,-117.383533,47.66004,in,,,,Gate
324789,152,-117.393257,47.658367,in,,,,Gate
324864,152,-117.381321,47.660556,in,,,1,Gate
