link_id,name,osm_way_id,from_node_id,to_node_id,directed,geometry,dir_flag,length,facility_type,link_type,free_speed,lanes,capacity,allowed_uses,notes,vdf_toll,vdf_alpha,vdf_beta,vdf_plf,vdf_length_mi,vdf_free_speed_mph,free_speed_in_mph_raw,vdf_fftt,ref_volume,base_volume,base_vol_auto,restricted_turn_nodes,link_type_name,from_biway,vdf_free_speed_in_mph,is_link
16130,East Camelback Road,436784160,10167,10153,1,"LINESTRING (-111.993015 33.5097082, -111.9915033 33.509633, -111.991211 33.5096214, -111.9909344 33.5096105, -111.9905211 33.5095943, -111.9900876 33.5095772, -111.9899708 33.5095726)",1,282.65,primary,3,64,3,5400,,,0,0.15,4,1,0.175668117,39.76785515,40,0.264984375,,,,,,,,
16131,East Camelback Road,436784158,10168,10169,1,"LINESTRING (-111.9879433 33.5094868, -111.9876126 33.5094757)",1,30.69,primary,3,64,3,5400,,,0,0.15,4,1,0.019073959,39.76785515,40,0.028771875,,,,,,,,
16132,East Camelback Road,983899904,10169,19910,1,"LINESTRING (-111.9876126 33.5094757, -111.9873973 33.5094684)",1,19.98,primary,3,64,4,7200,,,0,0.15,4,1,0.012417651,39.76785515,40,0.01873125,,,,,,,,
16133,East Camelback Road,437343564,10171,10172,1,"LINESTRING (-111.9887564 33.5095149, -111.9883763 33.5095017, -111.988145 33.5094936)",1,56.73,primary,3,64,4,7200,,,0,0.15,4,1,0.035257924,39.76785515,40,0.053184375,,,,,,,,
16134,,436784162,10172,10158,1,"LINESTRING (-111.988145 33.5094936, -111.9881398 33.5096528)",1,17.71,primary,3,80,1,1800,,,0,0.15,4,1,0.011006837,49.70981893,50,0.0132825,,,,,,,,
16135,East Camelback Road,437343565,10172,10168,1,"LINESTRING (-111.988145 33.5094936, -111.9880962 33.509492, -111.9879433 33.5094868)",1,18.72,primary,3,80,3,5400,,,0,0.15,4,1,0.011634556,49.70981893,50,0.01404,,,,,,,,
16136,North 43rd Avenue,436784387,10173,10174,1,"LINESTRING (-112.151831 33.4659662, -112.1518331 33.4658604, -112.1518356 33.4657116, -112.1518396 33.4654747, -112.151839 33.4654536, -112.1518416 33.4653564, -112.1518419 33.4653379, -112.1518461 33.4650915)",1,97.27,secondary,4,60,2,3200,,,0,0.15,4,1,0.060453698,37.2823642,35,0.09727,,,,,,,,
16137,West McDowell Road,436789488,10173,10374,1,"LINESTRING (-112.151831 33.4659662, -112.151973 33.4659656, -112.152243 33.4659643, -112.1524031 33.4659636)",1,53.07,secondary,4,60,3,4800,,,0,0.15,4,1,0.032983219,37.2823642,35,0.05307,,,,,,,,
16138,West McDowell Road,436789492,10173,10376,1,"LINESTRING (-112.151831 33.4659662, -112.151646 33.465966, -112.1515467 33.4659658, -112.151219 33.4659654, -112.1511429 33.4659653, -112.1511122 33.4659653, -112.1510726 33.4659653)",1,70.35,secondary,4,60,2,3200,,,0,0.15,4,1,0.043722809,37.2823642,35,0.07035,,,,,,,,
16139,North 43rd Avenue,436790504,10173,10381,1,"LINESTRING (-112.151831 33.4659662, -112.1518294 33.4661133, -112.1518274 33.4662908, -112.1518248 33.4665251, -112.1518239 33.4666902)",1,80.51,secondary,4,60,3,4800,,,0,0.15,4,1,0.05003729,37.2823642,35,0.08051,,,,,,,,
16140,North 43rd Avenue,436784387,10174,10173,1,"LINESTRING (-112.1518461 33.4650915, -112.1518419 33.4653379, -112.1518416 33.4653564, -112.151839 33.4654536, -112.1518396 33.4654747, -112.1518356 33.4657116, -112.1518331 33.4658604, -112.151831 33.4659662)",1,97.27,secondary,4,60,4,6400,,,0,0.15,4,1,0.060453698,37.2823642,35,0.09727,,,,,,,,
16141,North 43rd Avenue,436790505,10174,10382,1,"LINESTRING (-112.1518461 33.4650915, -112.1518465 33.465065, -112.151852 33.4647075, -112.1518552 33.464548, -112.1518559 33.4645065)",1,65.06,secondary,4,60,2,3200,,,0,0.15,4,1,0.040435053,37.2823642,35,0.06506,,,,,,,,
16142,North 43rd Avenue,436784388,10175,10176,1,"LINESTRING (-112.151752 33.4732186, -112.1517533 33.4731399, -112.1517555 33.4728704, -112.1517579 33.4727154)",1,55.96,secondary,4,64,2,3200,,,0,0.15,4,1,0.034779366,39.76785515,40,0.0524625,,,,,,,,
16143,North 43rd Avenue,436784389,10175,10177,1,"LINESTRING (-112.151752 33.4732186, -112.1517499 33.4733376, -112.1517469 33.473699, -112.1517461 33.4738465)",1,69.82,secondary,4,64,3,4800,,,0,0.15,4,1,0.043393412,39.76785515,40,0.06545625,,,,,,,,
16144,West Encanto Boulevard,537364580,10175,17902,1,"LINESTRING (-112.151752 33.4732186, -112.1516061 33.4732487, -112.1510619 33.4732632)",1,64.44,tertiary,5,48,1,1200,,,0,0.15,4,1,0.04004972,29.82589136,30,0.08055,,,,,,,,
16145,West Encanto Boulevard,537364581,10175,17903,1,"LINESTRING (-112.151752 33.4732186, -112.1519009 33.4732196, -112.1523294 33.4732205)",1,53.56,tertiary,5,40,1,1200,,,0,0.15,4,1,0.033287756,24.85490947,25,0.08034,,,,,,,,
16146,North 43rd Avenue,436784388,10176,10175,1,"LINESTRING (-112.1517579 33.4727154, -112.1517555 33.4728704, -112.1517533 33.4731399, -112.151752 33.4732186)",1,55.96,secondary,4,64,4,6400,,,0,0.15,4,1,0.034779366,39.76785515,40,0.0524625,,,,,,,,
16147,North 43rd Avenue,436790506,10176,10383,1,"LINESTRING (-112.1517579 33.4727154, -112.1517634 33.4721314, -112.1517643 33.4721016, -112.1517743 33.4717394, -112.151788 33.4703863, -112.1517927 33.4699582, -112.1517954 33.4695948, -112.1518003 33.4692675, -112.151804 33.4690259, -112.1518082 33.4687465, -112.1518109 33.468629, -112.151811 33.4681657, -112.1518171 33.4679327, -112.151818 33.4677377, -112.1518202 33.4673178)",1,600.22,secondary,4,64,2,3200,,,0,0.15,4,1,0.373039155,39.76785515,40,0.56270625,,,,,,,,
16148,North 43rd Avenue,436784389,10177,10175,1,"LINESTRING (-112.1517461 33.4738465, -112.1517469 33.473699, -112.1517499 33.4733376, -112.151752 33.4732186)",1,69.82,secondary,4,64,3,4800,,,0,0.15,4,1,0.043393412,39.76785515,40,0.06545625,,,,,,,,
16149,North 43rd Avenue,436784392,10177,10178,1,"LINESTRING (-112.1517461 33.4738465, -112.1517441 33.4739358, -112.1517368 33.4745339, -112.1517362 33.4754168, -112.1517205 33.4764288, -112.1517143 33.476849, -112.1517184 33.4773623, -112.1517177 33.4773966, -112.1517135 33.4778811, -112.1517076 33.4779144, -112.1517029 33.47897, -112.1517003 33.479086, -112.1516968 33.4793787, -112.1516964 33.479404, -112.1516938 33.4795766, -112.1516904 33.4798064)",1,662.78,secondary,4,64,3,4800,,,0,0.15,4,1,0.411920447,39.76785515,40,0.62135625,,,,,,,,
16150,North 43rd Avenue,436784391,10178,6907,1,"LINESTRING (-112.1516904 33.4798064, -112.1516887 33.4799029, -112.1516869 33.4799764, -112.1516866 33.4800358, -112.1516853 33.4801267, -112.1516845 33.4801611, -112.1516825 33.4803313, -112.151682 33.480469)",1,73.68,secondary,4,60,4,6400,,,0,0.15,4,1,0.045792418,37.2823642,35,0.07368,,,,,,,,
16151,North 43rd Avenue,436784392,10178,10177,1,"LINESTRING (-112.1516904 33.4798064, -112.1516938 33.4795766, -112.1516964 33.479404, -112.1516968 33.4793787, -112.1517003 33.479086, -112.1517029 33.47897, -112.1517076 33.4779144, -112.1517135 33.4778811, -112.1517177 33.4773966, -112.1517184 33.4773623, -112.1517143 33.476849, -112.1517205 33.4764288, -112.1517362 33.4754168, -112.1517368 33.4745339, -112.1517441 33.4739358, -112.1517461 33.4738465)",1,662.78,secondary,4,64,2,3200,,,0,0.15,4,1,0.411920447,39.76785515,40,0.62135625,,,,,,,,
16152,East Camelback Road,436784518,10179,2791,1,"LINESTRING (-111.972415 33.505976, -111.972525 33.5060345, -111.972795 33.5061913, -111.9729224 33.506257)",1,56.49,primary,3,80,2,3600,,,0,0.15,4,1,0.035108763,49.70981893,50,0.0423675,,,,,,,,
16153,East Camelback Road,436787686,10179,10256,1,"LINESTRING (-111.972415 33.505976, -111.9723155 33.5059232, -111.972165 33.5058345)",1,28.02,primary,3,80,2,3600,,,0,0.15,4,1,0.017414543,49.70981893,50,0.021015,,,,,,,,
16154,North Arcadia Drive,538691887,10179,18429,1,"LINESTRING (-111.972415 33.505976, -111.9724684 33.5058585, -111.9725534 33.5056829)",1,35.03,tertiary,5,40,1,1200,,,0,0.15,4,1,0.021771287,24.85490947,25,0.052545,,,,,,,,
16155,North 44th Street,531618472,10180,976,1,"LINESTRING (-111.98658 33.5168557, -111.986579 33.5169357, -111.9865787 33.5169528, -111.9865724 33.5172772, -111.9865717 33.517347, -111.9865694 33.5175194)",1,73.81,primary,3,64,2,3600,,,0,0.15,4,1,0.045873213,39.76785515,40,0.069196875,,,,,,,,
16156,North 44th Street,436784519,10180,10181,1,"LINESTRING (-111.98658 33.5168557, -111.9865849 33.5166063)",1,27.74,primary,3,80,2,3600,,,0,0.15,4,1,0.017240522,49.70981893,50,0.020805,,,,,,,,
16157,East Stanford Drive,494965346,10180,15474,1,"LINESTRING (-111.98658 33.5168557, -111.9867334 33.5168592, -111.9868176 33.5168551, -111.986988 33.5168551, -111.9871803 33.5168601)",1,55.68,tertiary,5,40,1,1200,,,0,0.15,4,1,0.034605345,24.85490947,25,0.08352,,,,,,,,
16158,North 44th Street,436784519,10181,10180,1,"LINESTRING (-111.9865849 33.5166063, -111.98658 33.5168557)",1,27.74,primary,3,80,3,5400,,,0,0.15,4,1,0.017240522,49.70981893,50,0.020805,,,,,,,,
16159,North 44th Street,1280497965,10181,17517,1,"LINESTRING (-111.9865849 33.5166063, -111.986586 33.5165279, -111.9865901 33.5163362)",1,30.04,primary,3,80,2,3600,,,0,0.15,4,1,0.018669981,49.70981893,50,0.02253,,,,,,,,
16160,North 44th Street,436784520,10182,10183,1,"LINESTRING (-111.9867043 33.5112624, -111.9867798 33.5111613, -111.9867893 33.5107997, -111.9867998 33.5104035)",1,97.53,primary,3,64,3,5400,,,0,0.15,4,1,0.060615289,39.76785515,40,0.091434375,,,,,,,,
16161,North 44th Street,437343567,10182,14815,1,"LINESTRING (-111.9867043 33.5112624, -111.9866917 33.511733, -111.9866905 33.511796)",1,59.35,primary,3,64,2,3600,,,0,0.15,4,1,0.036886265,39.76785515,40,0.055640625,,,,,,,,
16162,North 44th Street,436784525,10183,20261,1,"LINESTRING (-111.9867998 33.5104035, -111.986804 33.5102134, -111.9868188 33.5096833, -111.986819 33.5096068)",1,88.61,primary,3,64,4,7200,,,0,0.15,4,1,0.055071473,39.76785515,40,0.083071875,,,,,,,,
16163,North 44th Street,436784521,10184,10182,1,"LINESTRING (-111.9866461 33.5108022, -111.9866427 33.5111436, -111.9867043 33.5112624)",1,52.35,primary,3,64,3,5400,,,0,0.15,4,1,0.032535736,39.76785515,40,0.049078125,,,,,,,,
16164,North 44th Street,436784523,10185,10186,1,"LINESTRING (-111.9864598 33.5215614, -111.9864754 33.5214796, -111.9864874 33.5212867)",1,30.69,primary,3,64,2,3600,,,0,0.15,4,1,0.019073959,39.76785515,40,0.028771875,,,,,,,,
16165,North 44th Street,497535915,10185,15482,1,"LINESTRING (-111.9864598 33.5215614, -111.9864428 33.5216505, -111.9863986 33.5218089)",1,28.12,primary,3,64,2,3600,,,0,0.15,4,1,0.017476694,39.76785515,40,0.0263625,,,,,,,,
16166,North 44th Street,436784523,10186,10185,1,"LINESTRING (-111.9864874 33.5212867, -111.9864754 33.5214796, -111.9864598 33.5215614)",1,30.69,primary,3,64,3,5400,,,0,0.15,4,1,0.019073959,39.76785515,40,0.028771875,,,,,,,,
16167,North 44th Street,494716653,10186,15465,1,"LINESTRING (-111.9864874 33.5212867, -111.9865002 33.5210253)",1,29.09,primary,3,64,2,3600,,,0,0.15,4,1,0.018079553,39.76785515,40,0.027271875,,,,,,,,
16168,North 44th Street,436784524,10187,10052,1,"LINESTRING (-111.9860133 33.5225765, -111.9859143 33.5226958, -111.985861 33.5227562, -111.9858085 33.5228166, -111.9856066 33.523011)",1,61.36,primary,3,64,3,5400,,,0,0.15,4,1,0.038135488,39.76785515,40,0.057525,,,,,,,,
16169,North 44th Street,436784528,10187,10189,1,"LINESTRING (-111.9860133 33.5225765, -111.9860747 33.5224913, -111.9861815 33.5223169, -111.98621 33.5222633)",1,39.34,primary,3,64,2,3600,,,0,0.15,4,1,0.024449969,39.76785515,40,0.03688125,,,,,,,,
16170,North 44th Street,531618476,10188,10184,1,"LINESTRING (-111.9866549 33.5099225, -111.9866531 33.5100985, -111.98665 33.5102796, -111.9866461 33.5108022)",1,97.82,primary,3,64,2,3600,,,0,0.15,4,1,0.060795525,39.76785515,40,0.09170625,,,,,,,,
16171,North 44th Street,436784528,10189,10187,1,"LINESTRING (-111.98621 33.5222633, -111.9861815 33.5223169, -111.9860747 33.5224913, -111.9860133 33.5225765)",1,39.34,primary,3,64,2,3600,,,0,0.15,4,1,0.024449969,39.76785515,40,0.03688125,,,,,,,,
16172,North 44th Street,531618470,10189,15482,1,"LINESTRING (-111.98621 33.5222633, -111.9862776 33.5221362, -111.9863489 33.5219636, -111.9863986 33.5218089)",1,53.57,primary,3,64,2,3600,,,0,0.15,4,1,0.033293971,39.76785515,40,0.050221875,,,,,,,,
16173,West Thomas Road,436784583,10190,1229,1,"LINESTRING (-112.1592352 33.4804969, -112.159863 33.4805087)",1,58.24,secondary,4,64,4,6400,,,0,0.15,4,1,0.036196395,39.76785515,40,0.0546,,,,,,,,
16174,West Thomas Road,436784594,10190,6884,1,"LINESTRING (-112.1592352 33.4804969, -112.159202 33.4804963, -112.158605 33.4804855, -112.1582912 33.4804791, -112.1581985 33.4804772, -112.1576027 33.4804744, -112.157162 33.4804725, -112.1559892 33.4804731, -112.1555723 33.4804677, -112.1553913 33.4804678, -112.1553668 33.4804678, -112.1551555 33.480468, -112.1549786 33.4804681, -112.1547677 33.4804683, -112.1544944 33.4804689)",1,439.72,secondary,4,64,2,3200,,,0,0.15,4,1,0.273287756,39.76785515,40,0.4122375,,,,,,,,
16175,West Thomas Road,436784585,10191,6883,1,"LINESTRING (-112.1527262 33.4804704, -112.1528357 33.4804687, -112.1530544 33.480468, -112.1534219 33.4804669, -112.1536909 33.4804655, -112.153848 33.4804698)",1,104.05,secondary,4,64,2,3200,,,0,0.15,4,1,0.064667495,39.76785515,40,0.097546875,,,,,,,,
16176,West Thomas Road,436784590,10191,6907,1,"LINESTRING (-112.1527262 33.4804704, -112.1525084 33.4804705, -112.1524025 33.4804706, -112.1523623 33.4804712, -112.152277 33.4804725, -112.1520627 33.4804717, -112.1518476 33.4804708, -112.151682 33.480469)",1,96.85,secondary,4,64,3,4800,,,0,0.15,4,1,0.060192666,39.76785515,40,0.090796875,,,,,,,,
16177,West Thomas Road,436784586,10192,10148,1,"LINESTRING (-112.1679457 33.4804885, -112.1679719 33.4804886, -112.1682088 33.4804894, -112.1683545 33.4804899, -112.168398 33.4804901, -112.1685677 33.4804885, -112.1686258 33.480488, -112.1688112 33.4804863, -112.169011 33.4804861)",1,98.8,secondary,4,64,4,6400,,,0,0.15,4,1,0.061404599,39.76785515,40,0.092625,,,,,,,,
16178,West Thomas Road,436784593,10192,10194,1,"LINESTRING (-112.1679457 33.4804885, -112.1678886 33.4804886, -112.1675486 33.4804895, -112.167495 33.4804896, -112.166349 33.4804947, -112.1659935 33.4804933, -112.1654423 33.4804944, -112.1645544 33.4804975, -112.1638061 33.4804986, -112.1630866 33.4804997, -112.162919 33.4804999, -112.1624363 33.4804972, -112.1622138 33.4804998)",1,531.61,secondary,4,64,2,3200,,,0,0.15,4,1,0.330397763,39.76785515,40,0.498384375,,,,,,,,
16179,West Thomas Road,436784587,10193,6908,1,"LINESTRING (-112.1485289 33.4804538, -112.14881 33.4804533, -112.1494339 33.4804522, -112.1494821 33.4804521, -112.1499012 33.4804554, -112.1502938 33.4804588, -112.1506267 33.4804628, -112.1507991 33.4804649, -112.1508881 33.480466)",1,218.81,secondary,4,64,2,3200,,,0,0.15,4,1,0.135991299,39.76785515,40,0.205134375,,,,,,,,
16180,West Thomas Road,436941836,10193,8026,1,"LINESTRING (-112.1485289 33.4804538, -112.1484305 33.480454, -112.1480696 33.4804546)",1,42.6,secondary,4,64,3,4800,,,0,0.15,4,1,0.026476072,39.76785515,40,0.0399375,,,,,,,,
16181,West Thomas Road,436784593,10194,10192,1,"LINESTRING (-112.1622138 33.4804998, -112.1624363 33.4804972, -112.162919 33.4804999, -112.1630866 33.4804997, -112.1638061 33.4804986, -112.1645544 33.4804975, -112.1654423 33.4804944, -112.1659935 33.4804933, -112.166349 33.4804947, -112.167495 33.4804896, -112.1675486 33.4804895, -112.1678886 33.4804886, -112.1679457 33.4804885)",1,531.61,secondary,4,64,3,4800,,,0,0.15,4,1,0.330397763,39.76785515,40,0.498384375,,,,,,,,
16182,West Thomas Road,436784589,10194,20536,1,"LINESTRING (-112.1622138 33.4804998, -112.1618286 33.4805004, -112.161742 33.4805006)",1,43.76,secondary,4,64,3,4800,,,0,0.15,4,1,0.027197017,39.76785515,40,0.041025,,,,,,,,
16183,West Thomas Road,436784591,10195,1229,1,"LINESTRING (-112.1609626 33.4805058, -112.1606347 33.4805075, -112.160432 33.4805085, -112.1603239 33.4805091, -112.1602678 33.4805094, -112.159863 33.4805087)",1,101.98,secondary,4,64,2,3200,,,0,0.15,4,1,0.063380982,39.76785515,40,0.09560625,,,,,,,,
16184,West Thomas Road,436784592,10195,20536,1,"LINESTRING (-112.1609626 33.4805058, -112.161088 33.4805051, -112.1613649 33.4805037, -112.1615128 33.4805029, -112.1616182 33.4805012)",1,60.81,secondary,4,64,4,6400,,,0,0.15,4,1,0.037793661,39.76785515,40,0.057009375,,,,,,,,
16185,East Indian School Road,436784619,10196,7339,1,"LINESTRING (-112.0457247 33.4947374, -112.0460747 33.4947236, -112.0462823 33.4947227, -112.0464604 33.4947219, -112.046652 33.4947211)",1,86.03,secondary,4,56,3,4800,,,0,0.15,4,1,0.053467993,34.79687325,35,0.092175,,,,,,,,
16186,East Indian School Road,531690170,10196,7341,1,"LINESTRING (-112.0457247 33.4947374, -112.0454508 33.4947474)",1,25.42,secondary,4,56,4,6400,,,0,0.15,4,1,0.015798633,34.79687325,35,0.027235714,,,,,,,,
16187,East Indian School Road,436784620,10197,10198,1,"LINESTRING (-112.0410999 33.4946885, -112.0405134 33.4946931)",1,54.39,secondary,4,60,4,6400,,,0,0.15,4,1,0.033803605,37.2823642,35,0.05439,,,,,,,,
16188,East Indian School Road,978451520,10198,10204,1,"LINESTRING (-112.0405134 33.4946931, -112.0403695 33.4946942, -112.0396793 33.4946996)",1,77.35,secondary,4,60,3,4800,,,0,0.15,4,1,0.048073337,37.2823642,35,0.07735,,,,,,,,
16189,East Indian School Road,436784621,10199,10197,1,"LINESTRING (-112.0415256 33.494682, -112.0414982 33.4946824, -112.0414827 33.4946826, -112.0410999 33.4946885)",1,39.48,secondary,4,60,4,6400,,,0,0.15,4,1,0.024536979,37.2823642,35,0.03948,,,,,,,,
16190,East Indian School Road,436784628,10201,7698,1,"LINESTRING (-112.0406266 33.4948237, -112.0407609 33.4948229, -112.0411141 33.4948227)",1,45.21,secondary,4,60,4,6400,,,0,0.15,4,1,0.028098198,37.2823642,35,0.04521,,,,,,,,
16191,East Indian School Road,436784632,10202,9849,1,"LINESTRING (-112.056345 33.4947229, -112.0564383 33.4947232, -112.0566434 33.494724, -112.0567412 33.4947243, -112.0569383 33.494725)",1,55.02,secondary,4,56,2,3200,,,0,0.15,4,1,0.034195152,34.79687325,35,0.05895,,,,,,,,
16192,East Indian School Road,436784630,10202,10203,1,"LINESTRING (-112.056345 33.4947229, -112.0562447 33.4947235, -112.055741 33.4947264, -112.055723 33.4947265, -112.0556978 33.4947266)",1,60.02,secondary,4,56,3,4800,,,0,0.15,4,1,0.037302672,34.79687325,35,0.064307143,,,,,,,,
16193,North 12th Street,990220910,10202,15427,1,"LINESTRING (-112.056345 33.4947229, -112.0563437 33.4948267, -112.056342 33.4949541, -112.0563383 33.4951696, -112.0563376 33.4952433, -112.0563376 33.49529)",1,63.06,tertiary,5,40,2,2400,,,0,0.15,4,1,0.039192045,24.85490947,25,0.09459,,,,,,,,
16194,North 12th Street,538707741,10202,18447,1,"LINESTRING (-112.056345 33.4947229, -112.0563451 33.4946113, -112.0563454 33.4942772)",1,49.56,tertiary,5,40,2,2400,,,0,0.15,4,1,0.03080174,24.85490947,25,0.07434,,,,,,,,
16195,East Indian School Road,436784635,10203,4061,1,"LINESTRING (-112.0556978 33.4947266, -112.0555498 33.4947278, -112.055362 33.4947293, -112.054491 33.4947366, -112.0542972 33.4947345, -112.0537717 33.494733, -112.0532825 33.4947316, -112.0531487 33.4947311, -112.0527854 33.4947311, -112.0525643 33.4947311, -112.0524634 33.4947308, -112.0522997 33.4947304, -112.0520392 33.4947297, -112.0514415 33.4947277, -112.0513343 33.4947277, -112.0509977 33.4947266, -112.0507595 33.4947258, -112.050661 33.4947255, -112.0502405 33.4947241, -112.0498 33.4947227, -112.0497397 33.4947225, -112.0496844 33.4947223, -112.0496465 33.4947222, -112.049554 33.4947219, -112.049194 33.4947207, -112.0490478 33.4947195, -112.0489855 33.4947193)",1,622.44,secondary,4,56,2,3200,,,0,0.15,4,1,0.386848975,34.79687325,35,0.6669,,,,,,,,
16196,East Indian School Road,436784630,10203,10202,1,"LINESTRING (-112.0556978 33.4947266, -112.055723 33.4947265, -112.055741 33.4947264, -112.0562447 33.4947235, -112.056345 33.4947229)",1,60.02,secondary,4,56,3,4800,,,0,0.15,4,1,0.037302672,34.79687325,35,0.064307143,,,,,,,,
16197,East Indian School Road,436784631,10204,20605,1,"LINESTRING (-112.0396793 33.4946996, -112.039636 33.4947003, -112.0390584 33.4946983, -112.0389115 33.4946995)",1,71.2,secondary,4,60,4,6400,,,0,0.15,4,1,0.044251088,37.2823642,35,0.0712,,,,,,,,
16198,East Indian School Road,471359473,10205,10199,1,"LINESTRING (-112.0425496 33.4946748, -112.0421597 33.4946775, -112.0415256 33.494682)",1,94.96,secondary,4,60,3,4800,,,0,0.15,4,1,0.059018024,37.2823642,35,0.09496,,,,,,,,
16199,East Osborn Road,512649202,10206,7462,1,"LINESTRING (-112.0520173 33.4874079, -112.0530065 33.4874022)",1,91.74,secondary,4,56,2,3200,,,0,0.15,4,1,0.057016781,34.79687325,35,0.098292857,,,,,,,,
16200,East Osborn Road,436784636,10206,7463,1,"LINESTRING (-112.0520173 33.4874079, -112.051292 33.4874081, -112.0509555 33.4874082, -112.0503693 33.4874101, -112.0503016 33.4874099, -112.0498225 33.4874084, -112.0495794 33.4874077, -112.0494723 33.4874086, -112.0493596 33.4874093, -112.0492265 33.4874121, -112.0491475 33.4874108, -112.0489157 33.4874134, -112.048499 33.4874154, -112.0484432 33.487416)",1,331.46,secondary,4,56,2,3200,,,0,0.15,4,1,0.206003729,34.79687325,35,0.355135714,,,,,,,,
16201,East Osborn Road,436784637,10207,9527,1,"LINESTRING (-112.0395831 33.4875233, -112.0395541 33.4875235, -112.0394875 33.4875241, -112.0392013 33.4875267, -112.039039 33.4875281, -112.038901 33.4875279)",1,63.26,secondary,4,60,3,4800,,,0,0.15,4,1,0.039316346,37.2823642,35,0.06326,,,,,,,,
16202,East Osborn Road,860929809,10207,19714,1,"LINESTRING (-112.0395831 33.4875233, -112.0397225 33.4875221, -112.0405268 33.487516, -112.0410104 33.4875116, -112.0411041 33.48751, -112.0413776 33.4875044, -112.0416398 33.4875046, -112.041824 33.4875033)",1,207.83,secondary,4,60,2,3200,,,0,0.15,4,1,0.129167185,37.2823642,35,0.20783,,,,,,,,
16203,East Osborn Road,436784638,10208,7461,1,"LINESTRING (-112.0570615 33.4874481, -112.0564805 33.4874351, -112.056375 33.4874327)",1,63.69,secondary,4,56,3,4800,,,0,0.15,4,1,0.039583592,34.79687325,35,0.068239286,,,,,,,,
